"cg","con","Concept.1","Concept.2","PAGERANK","lcs.s.","corpus.lcs","intrinsic.lcs","paths"
"msh","UMNSRS_relatedness_mesh","D010146","D009020",1e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D009270","D005283",0.008359,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D053159","D006469",0.005011,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D014657","D006429",0.002768,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D007319","D003911",2e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D003078","D011339",0.006891,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D005355","D000740",0.002213,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D002981","D008914",0.002986,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006505","D000082",5e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006547","D004433",0.004977,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D018771","C081643",2e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006042","D012594",0.004011,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D001259","D000431",9e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D015047","D001404",0.09501,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D014917","D007918",0.005002,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D012135","D012135",1,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D000787","D004837",4e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D050197","D000787",0.011325,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006505","D006396",0.001981,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D009270","D009020",0.038273,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D003967","D003078",2e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D009220","D009135",0.163993,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D001991","D008139",6e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D053159","D002939",1e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D015242","C104727",0.001547,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D003681","D005759",0.002935,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D012001","D001761",1e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D002701","D002443",0.019094,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D002433","D002440",0.196421,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D004917","D008012",0.002622,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D002389","D053609",0.330454,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006967","D006356",0.000823,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D059606","D011141",0.054932,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D005355","C065179",5e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D012135","D012913",0.839641,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D001262","D005665",0.024268,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D053448","D002939",1e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D020795","D008580",0.0241,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D003681","D004403",0.002173,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D004656","D017706",0.124983,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D045262","D006396",0.013647,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D014511","D006970",0.000152,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D014511","D008094",1.4e-05,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D007662","D007328",6.9e-05,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D001759","D012640",0.001774,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006493","D011479",0.044041,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D009202","D012135",0.003808,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D009181","D010146",0.003063,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D011507","D008914",6e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D000787","D004417",0.004651,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D016470","D001766",0.000632,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D050171","C065179",2.5e-05,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D014511","D004614",0.002046,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D010024","D009202",0.007851,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","C011819","C011819",1,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D002769","D001991",0.000827,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D002506","C055122",0.000784,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D002006","D015047",0.048127,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D000420","C093875",0.002324,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D001505","D014640",2e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006220","D001505",2.9e-05,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D001262","D008790",0.125135,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D013217","D000855",0.000892,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D000787","D003967",0.002547,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D001639","D013629",0.000911,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D005665","D008353",0.011681,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","C055162","C012629",0.000836,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D013923","D006493",1e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D005094","D053448",0.0012,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D014511","D001241",1.8e-05,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D002230","D006118",0.001194,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006967","D001505",2.1e-05,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006547","D006042",0.006588,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D003681","D013575",0.003588,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D045262","D014859",3.3e-05,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D001168","D012216",0.202851,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D012585","D019386",1e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D007246","D000858",0.012235,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D001991","C057823",1.3e-05,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D009181","D006660",0.839174,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D002110","D013806",0.040041,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","C055122","D008687",0.001643,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D044343","D044342",0.286154,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D012640","D004827",0.131191,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D003490","D005492",5e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D007246","D001764",0.00109,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D004917","D000493",0.002226,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006356","C064276",1e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D007037","D013974",4e-05,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D003911","D000661",0.001744,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D004403","D004244",0.000686,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D005094","D013974",7e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D004244","D014717",0.040027,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D050171","D000787",0.000582,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D005873","D001361",0.001566,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006042","D007037",0.071798,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D010291","D020335",0.78371,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D020280","D005473",0.060628,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D010538","D001259",0.001855,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","C073008","D019386",0.087164,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","C055162","C065179",0.001108,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D004837","D009638",0.136603,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D003248","D003967",0.177674,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D007970","D011014",0.001384,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D000787","D008790",1e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D002386","D009270",2e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D001507","D004110",0.001449,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D011595","D009020",7e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D000857","D001044",0.013594,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D012798","D002230",6e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D010959","D013300",0.059501,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","C081643","C081309",0.269305,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D002389","D009270",1e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D018771","D000082",3e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D001764","D053206",0.000614,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D008581","D006261",0.000894,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D005905","C089730",0.000597,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D004433","D006311",0.135628,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D019851","D006469",0.006247,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006356","D004884",0.740396,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D009765","C055122",3e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D005913","D007052",0.007788,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D050197","D007251",0.000934,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006970","D012913",0.003688,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D005414","D006209",0.740396,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D052878","D000686",0.005128,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D000212","D017374",0.000921,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D005483","C011819",1e-05,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006432","D001168",0.000897,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D012585","D007052",1e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D001991","D011014",0.096461,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D002177","D008775",1e-05,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D004077","D004110",0.003257,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D000525","D008140",0.088699,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D004417","D008775",2e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D007037","D003128",0.002695,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D013923","D003872",0.000898,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D010195","D005414",0.000411,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D004827","D002220",4e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D012216","D007319",0.000653,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D012216","D011239",1.2e-05,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006261","D005996",1e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006469","D014859",0.000108,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D010024","C073008",4e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D000787","D010959",1.5e-05,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D004244","D005221",0.0059,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D001259","D003248",0.012425,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D009181","D003048",0.004127,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D003000","D008790",0.018324,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D017706","D017257",0.107216,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D001064","D002437",1e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D002443","D002440",0.13855,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006261","D000082",1e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","C055162","D014859",0.002056,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D005759","D004403",0.392419,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D004827","D006529",0.009945,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D004417","C057823",2e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D009853","D008687",0.006618,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D011014","D008581",0.013706,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D008775","D011239",0.134342,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D007511","C065179",1.2e-05,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D037061","D003000",1e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D009181","D001759",0.673777,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D009325","D017294",2e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D016190","D002945",0.192162,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D013587","D010406",0,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D007547","D008790",0.006714,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D004318","D010406",0.012604,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D014511","D007052",9e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D012135","D003490",0.070898,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D010195","D002386",0.002036,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D013923","D004417",0.001434,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006505","D006529",0.064604,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D012001","D001044",0.008436,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D013921","D006356",0.003048,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D001064","D010538",0.209062,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D004280","D010098",0.005128,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D037061","D003078",1e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D015736","D017311",0.092176,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D009638","D015742",0.000712,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D023341","D012913",0.025481,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D044343","D016572",4e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D007970","D001761",6e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D015766","D008463",0.085506,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D019851","D014859",5.5e-05,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D050197","D014098",0.001978,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D004417","D009270",1e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D018512","D008775",1e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D002006","D009270",0,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D013789","C011819",4e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D014376","D010167",0.00226,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D005996","D008790",0.004487,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006967","D008580",0.001375,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D018496","C055122",1e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D003248","D004110",2e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D002177","D009181",0.324462,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D019821","D005395",0.003,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D003128","D000860",0.001542,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D014657","D012640",0.003893,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D013575","D000525",1e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006069","C055122",0,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D012552","D018512",0.032656,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","C065179","D019821",0.003003,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D000860","D001259",0.002952,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D003128","D002386",0.004912,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D016642","D000639",0.005196,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D000857","D003248",0.004189,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006261","D005483",0.040402,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D001761","D004221",0.003739,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D001361","D013217",0.124789,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D009181","D008775",5e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D001168","D018771",0.049387,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D009202","D000787",0.0279,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D005355","D019821",4e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006815","D013217",1.2e-05,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D018496","D000860",0.476766,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D007511","D007547",4e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D000858","D014103",0.000776,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D014376","D006469",0.016733,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D013587","D003704",0.001346,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D012798","D023341",0.004307,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006469","D006396",0.054214,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D010167","D000418",1.6e-05,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D013587","D006069",0.139103,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D004827","D008140",4e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D008199","D012135",0.000569,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006356","D015738",2e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D001249","D052878",0.000963,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D013923","D014859",1.8e-05,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D000493","D003078",0.025339,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006432","D018771",0.000618,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D000547","D053139",0.01679,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D008581","D002443",0,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D011014","D003490",0.003876,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D013923","D013575",0.001349,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D013064","D005996",1e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D014202","D007980",3e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D004827","D000857",0.014924,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D011595","D013974",6e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D000858","D004614",0.000809,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D004890","D010672",3e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D003681","D002177",0.001795,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D012135","D012001",0.000585,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D003348","D000241",0.000507,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D001168","D037061",0.054569,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D004890","D014202",0.002597,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D009765","D012913",0.005584,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D004417","D003490",0.116094,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006967","D014103",0.000832,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D014511","D009325",0.016658,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D005759","D012640",0.001978,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D003128","D006943",0.046139,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D000787","D006356",0.006312,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D004417","C079890",1e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D050171","D010959",9.5e-05,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006946","D012913",0.00041,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D007970","D010406",1e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D008581","D008580",0.003771,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D003248","D014700",2e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D050171","D006949",0.464234,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006469","D011479",1.2e-05,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D012135","D005665",1e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D000740","D014859",8.7e-05,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D010292","D010292",1,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","C073008","D007328",0.000698,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D007980","D002230",0.227813,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D003048","D008775",0,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D011141","D007662",0.004486,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D014098","D001259",0.003248,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D008353","D000082",0.007862,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D010031","D008580",0.016222,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D001259","D007649",6e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D010406","D007052",0.001177,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D005395","D019821",0.003,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D053158","D000431",2e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D009181","D053448",0.000234,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D004403","C036604",5e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D010930","D002110",1e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D007251","D011014",0.110758,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D011565","D050197",0.001511,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D011433","D016712",0.001107,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D014098","C041226",0,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D003882","D009135",0.070409,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D013217","D002945",1e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D000858","D000568",0.001329,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D000380","D000740",0.005854,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D014103","D013035",0.00465,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D006432","D008463",1.7e-05,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D000858","D002230",2e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D000420","C057823",0.838478,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D001168","D000686",0.001784,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D003490","D004837",3e-05,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D015738","D011899",0.169312,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D004827","D007511",0.010025,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D009041","D009325",0.034457,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D015047","D010930",0.007559,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D008580","D000212",2e-06,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D000022","D008088",0.003738,NA,NA,NA,NA
"msh","UMNSRS_relatedness_mesh","D004827","C073008",5e-06,NA,NA,NA,NA
"msh-umls","MiniMayoSRS_mesh_umls","C0035078","C0035078",1,NA,NA,NA,NA
"msh-umls","MiniMayoSRS_mesh_umls","C0392535","C0000786",0.03842,NA,NA,NA,NA
"msh-umls","MiniMayoSRS_mesh_umls","C0018787","C0027061",0.141965,NA,NA,NA,NA
"msh-umls","MiniMayoSRS_mesh_umls","C0038454","C0021308",0.082806,NA,NA,NA,NA
"msh-umls","MiniMayoSRS_mesh_umls","C0011253","C0036341",0.085424,NA,NA,NA,NA
"msh-umls","MiniMayoSRS_mesh_umls","C0006660","C1261287",0.042398,NA,NA,NA,NA
"msh-umls","MiniMayoSRS_mesh_umls","C0006826","C0001418",0.041621,NA,NA,NA,NA
"msh-umls","MiniMayoSRS_mesh_umls","C0018802","C0034063",0.049317,NA,NA,NA,NA
"msh-umls","MiniMayoSRS_mesh_umls","C0034069","C0242379",0.071717,NA,NA,NA,NA
