Concept 1	Concept 2	LCH	INTRINSIC_LCH	INTRINSIC_LIN	PATH	INTRINSIC_PATH	WUPALMER	lcs(s)	corpus lcs	intrinsic lcs	paths
C0004147	C0025859	0.763454	0.726025	0.931544	0.333333	0.281519	0.968750	C0039051|C0033442|C0304516|C0014983|C0003364|C1563753|C0003195		C1563753	C0003364=C0004147->*C0003364*<-C0025859|C0039051=C0004147->*C0039051*<-C0025859|C1563753=C0004147->*C1563753*<-C0025859|C0014983=C0004147->*C0014983*<-C0025859|C0003195=C0004147->*C0003195*<-C0025859|C0304516=C0004147->*C0304516*<-C0025859|C0033442=C0004147->*C0033442*<-C0025859
C0038187	C0003123	0.581019	0.317937	0.401454	0.142857	0.042613	0.785714	C0012634|C0000000		C0012634	C0012634=C0038187->C0162429->C0028709->*C0012634*<-C0003123<-C0013473<-C0004936|C0000000=C0038187->C0015619->*C0000000*<-C0003123<-C0013473<-C0270292<-C0154623
C0002962	C0011991	0.614210	0.322362	0.406605	0.166667	0.043495	0.814815	C0012634|C0037088		C0012634	C0037088=C0002962->C0151744->C0242184->*C0037088*<-C0011991<-C0037089|C0012634=C0002962->C1300028->*C0012634*<-C0011991<-C0476288<-C0012242
C0005367	C0039286	0.581019	0.279026	0.229133	0.142857	0.035593	0.625000	C0729761|C0220806		C0729761	C0220806=C0005367->C0003075->C0022023->*C0220806*<-C0039286<-C0002508<-C0029224|C0729761=C0005367->C0007026->C0002055->*C0729761*<-C0039286<-C0002508<-C0029224
C0016860	C0024730	0.701512	0.459254	0.695110	0.250000	0.081939	0.903226	C1320237|C0013227|C0012798		C0012798	C1320237=C0016860->C0354100->*C1320237*<-C0024730|C0013227=C0016860->C0012798->*C0013227*<-C0024730|C0012798=C0016860->*C0012798*<-C0024730<-C0012800
C0041948	C0553735	0.581019	0.320176	0.404057	0.142857	0.043057	0.785714	C0012634|C0679384		C0012634	C0012634=C0041948->C0025517->*C0012634*<-C0553735<-C0266929<-C1290886<-C0008679|C0679384=C0041948->C0025517->*C0679384*<-C0553735<-C0266929<-C0031090<-C0026636
C0021167	C0016860	0.526908	0.234418	0.056928	0.111111	0.028956	0.333333	C2720507		C2720507	C2720507=C0021167->C0231360->C0424449->C0427350->C0037088->*C2720507*<-C0016860<-C0012798<-C0013227
C0070166	C0060657	0.653466	0.279614	0.273550	0.200000	0.035690	0.777778	C1320237		C1320237	C1320237=C0070166->*C1320237*<-C0060657<-C1272573<-C0039052
C0040038	C0019134	0.526908	0.314444	0.345809	0.111111	0.041930	0.714286	C2979985|C2720507		C2979985	C2720507=C0040038->C0040053->C1285556->C1298232->*C2720507*<-C0019134<-C0016018<-C0360722<-C0013227|C2979985=C0040038->C0040053->C0018939->C0005767->C0440737->*C2979985*<-C0019134<-C0017973<-C0033684
C0015300	C0242453	0.614210	0.319110	0.402816	0.166667	0.042845	0.814815	C0012634		C0012634	C0012634=C0015300->C0015397->*C0012634*<-C0242453<-C0033575<-C0042075
C0041948	C0004057	0.552268	0.232997	0.063439	0.125000	0.028766	0.363636	C1140093|C0000000|C2720507		C1140093	C1140093=C0041948->C0025517->C0012634->*C1140093*<-C0004057<-C0003191<-C0013227<-C0220806|C2720507=C0041948->C0025517->C0012634->C0037088->*C2720507*<-C0004057<-C0003191<-C0013227|C0000000=C0041948->C0025517->C0012634->C1140093->*C0000000*<-C0004057<-C0032177<-C0032188
C0006982	C0018242	0.701512	0.381270	0.554619	0.250000	0.057122	0.888889	C0014432		C0014432	C0014432=C0006982->*C0014432*<-C0018242<-C0351084
C0020517	C0004899	0.552268	0.283703	0.179248	0.125000	0.036371	0.666667	C1140093|C2720507|C1256741		C1256741	C1140093=C0020517->C1719883->C0012634->*C1140093*<-C0004899<-C0021267<-C0028811<-C0597010|C2720507=C0020517->C0441712->C1285164->*C2720507*<-C0004899<-C0021267<-C0028811<-C0037414|C1256741=C0020517->C0021053->C0012674->*C1256741*<-C0004899<-C0021267<-C0039426<-C1256750
C0019270	C0018021	0.653466	0.361157	0.452753	0.200000	0.052046	0.846154	C0012634		C0012634	C0012634=C0019270->*C0012634*<-C0018021<-C0040128<-C0014130
C0011175	C0039070	0.653466	0.316966	0.391228	0.200000	0.042422	0.833333	C0677042|C0039058|C0030660		C0030660	C0039058=C0011175->C0030660->*C0039058*<-C0039070<-C0037088|C0030660=C0011175->*C0030660*<-C0039070<-C0007222<-C0012634|C0677042=C0011175->C0030660->*C0677042*<-C0039070<-C0037088
C0553735	C0037384	0.552268	0.305679	0.365577	0.125000	0.040264	0.758621	C0000000|C1290906		C1290906	C1290906=C0553735->C0426524->C0426522->C0424722->*C1290906*<-C0037384<-C0037090<-C0425442|C0000000=C0553735->C0266929->C0031099->C1290888->C0029512->*C0000000*<-C0037384<-C0029601
C0206160	C0043031	0.581019	0.224029	0.054330	0.142857	0.027597	0.400000	C2720507		C2720507	C2720507=C0206160->C0037088->*C2720507*<-C0043031<-C0000506<-C0014432<-C0013227
C0231851	C0032617	0.581019	0.210985	0.000000	0.142857	0.000000	0.250000	C0000000		C0000000	C0000000=C0231851->C0029601->*C0000000*<-C0032617<-C0042075<-C0012634<-C1140093
C0003864	C0035435	0.701512	0.513801	0.717005	0.250000	0.105461	0.923077	C0263660|C0026857		C0263660	C0263660=C0003864->C0022408->*C0263660*<-C0035435|C0026857=C0003864->C1285339->*C0026857*<-C0035435
C0036396	C0102118	0.552268	0.224322	0.054402	0.125000	0.027634	0.363636	C2720507|C0000000		C2720507	C2720507=C0036396->C0027796->C0030193->C0037088->*C2720507*<-C0102118<-C0003139<-C0013227|C0000000=C0036396->C0027796->C0347894->*C0000000*<-C0102118<-C0003139<-C0013227<-C2720507
C0011053	C0029877	0.701512	0.630950	0.878121	0.250000	0.181332	0.947368	C0260662		C0260662	C0260662=C0011053->*C0260662*<-C0029877<-C0013447
C0021359	C0003128	0.850756	0.905408	0.985169	0.500000	0.645563	0.983051	C0021359		C0021359	C0021359=C0021359*<-C0003128
C0006277	C0073992	0.526908	0.214843	0.000000	0.111111	0.000000	0.200000	C0000000		C0000000	C0000000=C0006277->C0035243->C0869452->*C0000000*<-C0073992<-C0006280<-C0004382<-C0013227<-C2720507
C0026946	C0019655	0.850756	0.729753	0.928228	0.500000	0.286416	0.980392	C0026946		C0026946	C0026946=C0026946*<-C0019655
C0006644	C0039771	0.763454	0.764426	0.943553	0.333333	0.336252	0.965517	C0043318|C0031638|C0066447|C2936829|C0596923|C0043315		C0066447	C2936829=C0006644->*C2936829*<-C0039771|C0066447=C0006644->*C0066447*<-C0039771|C0043318=C0006644->*C0043318*<-C0039771|C0043315=C0006644->*C0043315*<-C0039771|C0031638=C0006644->*C0031638*<-C0039771|C0596923=C0006644->*C0596923*<-C0039771
C0175848	C0043066	0.552268	0.210468	0.000000	0.125000	0.000000	0.222222	C0000000		C0000000	C0000000=C0175848->C0030794->C0375555->*C0000000*<-C0043066<-C0559234<-C0232483<-C0159061
C0076275	C0025598	0.701512	0.284401	0.278139	0.250000	0.036489	0.823529	C1320237		C1320237	C1320237=C0076275->*C1320237*<-C0025598<-C0005382
C0086543	C0011847	0.000000	0.363233	0.000000	0.000000	0.000000	0.000000				
C1257763	C0162429	0.763454	0.731274	0.929502	0.333333	0.288440	0.960000	C0028709		C0028709	C0028709=C1257763->*C0028709*<-C0162429
C0009951	C0014544	0.763454	0.699094	0.914328	0.333333	0.248540	0.950000	C0036572		C0036572	C0036572=C0009951->*C0036572*<-C0014544
C0010520	C0016410	0.581019	0.238628	0.058015	0.142857	0.029525	0.400000	C2720507		C2720507	C2720507=C0010520->C0037088->*C2720507*<-C0016410<-C0018928<-C0018938<-C0013227
C0021359	C0005747	0.581019	0.322901	0.407235	0.142857	0.043603	0.785714	C0012634|C0012674		C0012634	C0012674=C0021359->C0017412->C1720894->*C0012674*<-C0005747<-C1533847<-C0026857|C0012634=C0021359->C0036877->C0178829->*C0012634*<-C0005747<-C1533847<-C0026857
C0442874	C0011847	0.000000	0.458423	0.000000	0.000000	0.000000	0.000000				
C0014806	C0002144	0.701512	0.400500	0.577854	0.250000	0.062436	0.888889	C0014432		C0014432	C0014432=C0014806->C0033671->*C0014432*<-C0002144
C0018834	C0081876	0.552268	0.222932	0.054062	0.125000	0.027457	0.363636	C2720507		C2720507	C2720507=C0018834->C0037089->C0037088->*C2720507*<-C0081876<-C0003216<-C0017173<-C0013227
C0030232	C1883552	0.552268	0.229191	0.055606	0.125000	0.028264	0.363636	C2720507		C2720507	C2720507=C0030232->C0037285->C0037088->*C2720507*<-C1883552<-C0442795<-C0442719<-C1285164
C0231451	C0017245	0.526908	0.224762	0.054509	0.111111	0.027690	0.333333	C2720507|C0000000		C2720507	C2720507=C0231451->C0426779->C1290906->C0037088->*C2720507*<-C0017245<-C0086440<-C0003376<-C0013227|C0000000=C0231451->C0869063->*C0000000*<-C0017245<-C0086440<-C0003376<-C0013227<-C2720507
C0020676	C0040165	0.552268	0.224302	0.000000	0.125000	0.000000	0.222222	C0000000		C0000000	C0000000=C0020676->C0700502->*C0000000*<-C0040165<-C0312440<-C0019932<-C0682740<-C1140162
C0239779	C0221169	0.701512	0.571874	0.833749	0.250000	0.137967	0.936170	C0004782|C0026650		C0004782	C0004782=C0239779->C0392702->*C0004782*<-C0221169|C0026650=C0239779->*C0026650*<-C0221169<-C0015371
C0086140	C0002658	0.653466	0.302466	0.313461	0.200000	0.039670	0.818182	C0013227		C0013227	C0013227=C0086140->*C0013227*<-C0002658<-C0039052<-C0004382
C0013369	C0012833	0.581019	0.215489	0.000000	0.142857	0.000000	0.250000	C0000000		C0000000	C0000000=C0013369->C0021831->C0266806->*C0000000*<-C0012833<-C0234428<-C0221540
C0015300	C0040165	0.526908	0.256568	0.160916	0.111111	0.032080	0.636364	C1140093|C1256741		C1256741	C1140093=C0015300->C0015397->C0012634->*C1140093*<-C0040165<-C0312440<-C0002508<-C0029224<-C0220806|C1256741=C0015300->C0015397->C0012674->*C1256741*<-C0040165<-C0002522<-C0002520<-C0002526<-C0007995
C0021359	C0003128	0.850756	0.905408	0.985169	0.500000	0.645563	0.983051	C0021359		C0021359	C0021359=C0021359*<-C0003128
C0012833	C0042571	0.850756	0.916814	0.987201	0.500000	0.680543	0.975610	C0012833		C0012833	C0012833=C0012833*<-C0042571
C0242339	C0002962	0.614210	0.334512	0.420878	0.166667	0.046010	0.814815	C0012634		C0012634	C0012634=C0242339->C0268195->C0025517->*C0012634*<-C0002962<-C1300028
C0017536	C0376286	0.526908	0.390207	0.567452	0.111111	0.059533	0.851852	C0012634|C1314792|C0012674		C1314792	C0012674=C0017536->C0033740->C0030499->*C0012674*<-C0376286<-C0011156<-C0162429<-C0028709<-C0028715|C0012634=C0017536->C0033740->C0030499->C0009450->*C0012634*<-C0376286<-C0011156<-C0162429<-C0028709|C1314792=C0017536->C0033740->C0030499->C0009450->*C1314792*<-C0376286<-C0011156<-C0162429<-C0028709
C0018021	C0020676	0.763454	0.728862	0.929341	0.333333	0.285238	0.950000	C0040128		C0040128	C0040128=C0018021->*C0040128*<-C0020676
C0030552	C0221166	0.850756	0.947248	0.992559	0.500000	0.783443	0.974359	C0030552		C0030552	C0030552=C0030552*<-C0221166
C0036572	C0995182	0.000000	0.385919	0.000000	0.000000	0.000000	0.000000				
C0074393	C0016365	0.763454	0.636257	0.881332	0.333333	0.185840	0.947368	C0682804|C1320237|C0162758|C0360105|C0003289		C0162758	C0360105=C0074393->*C0360105*<-C0016365|C0003289=C0074393->*C0003289*<-C0016365|C1320237=C0074393->*C1320237*<-C0016365|C0682804=C0074393->*C0682804*<-C0016365|C0162758=C0074393->*C0162758*<-C0016365
C0031154	C0004134	0.614210	0.359013	0.475890	0.166667	0.051532	0.864865	C0679384|C1290906|C0037088|C0012634|C0012674|C1285159		C1285159	C1285159=C0031154->C0012242->*C1285159*<-C0004134<-C0027854<-C0027765|C0012674=C0031154->C0012242->*C0012674*<-C0004134<-C0027854<-C0027765|C0037088=C0031154->C0009782->C0012634->*C0037088*<-C0004134<-C0027854|C0012634=C0031154->C0009782->*C0012634*<-C0004134<-C0027854<-C0027765|C1290906=C0031154->C0009782->C1290853->*C1290906*<-C0004134<-C0013384|C0679384=C0031154->C0012242->*C0679384*<-C0004134<-C0027854<-C0027765
C0246719	C0102118	0.763454	0.627393	0.876066	0.333333	0.178373	0.947368	C0012544		C0012544	C0012544=C0246719->*C0012544*<-C0102118
C0003862	C0159075	0.581019	0.289295	0.304850	0.142857	0.037325	0.769231	C0000000|C0037088		C0037088	C0037088=C0003862->C0030193->*C0037088*<-C0159075<-C0235639<-C0426391<-C2711906|C0000000=C0003862->C0030193->C0029625->*C0000000*<-C0159075<-C0522153<-C0159078
C0149651	C0009806	0.526908	0.223872	0.054291	0.111111	0.027577	0.333333	C2720507		C2720507	C2720507=C0149651->C1265981->C0332447->C1260954->C1268086->*C2720507*<-C0009806<-C0037089<-C0037088
C0070166	C0286651	0.701512	0.280219	0.274127	0.250000	0.035790	0.823529	C1320237		C1320237	C1320237=C0070166->*C1320237*<-C0286651<-C0360714
C0018933	C0030232	0.581019	0.287871	0.303402	0.142857	0.037080	0.769231	C0037088		C0037088	C0037088=C0018933->C0018948->C0919591->C0019080->*C0037088*<-C0030232<-C0037285
C0014563	C0028351	0.850756	0.905480	0.984888	0.500000	0.645779	0.983051	C0014563		C0014563	C0014563=C0014563*<-C0028351
C0009806	C0011991	0.763454	0.633376	0.879225	0.333333	0.183379	0.954545	C0037089|C0476288|C0021831		C0037089	C0476288=C0009806->*C0476288*<-C0011991|C0021831=C0009806->*C0021831*<-C0011991|C0037089=C0009806->*C0037089*<-C0011991
C0023530	C0032285	0.653466	0.332124	0.404446	0.200000	0.045504	0.882353	C0159135		C0159135	C0159135=C0023530->*C0159135*<-C0032285<-C1285331<-C1285332
C0002962	C0025859	0.552268	0.212178	0.000000	0.125000	0.000000	0.222222	C0000000		C0000000	C0000000=C0002962->C0151744->C0155670->*C0000000*<-C0025859<-C0014983<-C0001962<-C0678408
C0086543	C0027358	0.552268	0.219600	0.000000	0.125000	0.000000	0.222222	C0000000		C0000000	C0000000=C0086543->C0154777->C0271005->*C0000000*<-C0027358<-C1629845<-C0013227<-C2720507
C0004905	C0012373	0.653466	0.300482	0.320123	0.200000	0.039307	0.846154	C1258064|C0013227		C1258064	C1258064=C0004905->C0003209->*C1258064*<-C0012373<-C0007220|C0013227=C0004905->C0003209->*C0013227*<-C0012373<-C0007220
C0085631	C0026549	0.581019	0.226002	0.000000	0.142857	0.000000	0.250000	C0000000		C0000000	C0000000=C0085631->C0302371->*C0000000*<-C0026549<-C0242402<-C0678374<-C1140162
C0003126	C0003564	0.653466	0.406934	0.610587	0.200000	0.064323	0.900000	C0027854		C0027854	C0027854=C0003126->C0679441->*C0027854*<-C0003564<-C0042940
C0013132	C0006982	0.581019	0.211472	0.000000	0.142857	0.000000	0.250000	C0000000		C0000000	C0000000=C0013132->C1456208->*C0000000*<-C0006982<-C0014432<-C0013227<-C2720507
C0039070	C1883552	0.581019	0.229262	0.055624	0.142857	0.028273	0.400000	C2720507		C2720507	C2720507=C0039070->C0037088->*C2720507*<-C1883552<-C0442795<-C0442719<-C1285164
C2004489	C0018834	0.653466	0.395499	0.585477	0.200000	0.061008	0.857143	C0159061|C0426573		C0159061	C0159061=C2004489->*C0159061*<-C0018834<-C0559234<-C0232483|C0426573=C2004489->*C0426573*<-C0018834<-C0559234<-C0232483
C0032143	C0038418	0.763454	0.871915	0.978246	0.333333	0.552893	0.966667	C0032144|C0016018|C1636198		C0032144	C0016018=C0032143->*C0016018*<-C0038418|C1636198=C0032143->*C1636198*<-C0038418|C0032144=C0032143->*C0032144*<-C0038418
C0717550	C0288171	0.763454	0.805580	0.961031	0.333333	0.406777	0.956522	C1449680|C0521942|C0003364|C0039703		C0521942	C0003364=C0717550->*C0003364*<-C0288171|C1449680=C0717550->*C1449680*<-C0288171|C0039703=C0717550->*C0039703*<-C0288171|C0521942=C0717550->*C0521942*<-C0288171
C0702166	C0004134	0.653466	0.304703	0.320788	0.200000	0.040083	0.833333	C0037088		C0037088	C0037088=C0702166->C0041834->*C0037088*<-C0004134<-C0027854
C0007398	C0027358	0.581019	0.216726	0.000000	0.142857	0.000000	0.250000	C0000000		C0000000	C0000000=C0007398->C0375158->*C0000000*<-C0027358<-C1629845<-C0013227<-C2720507
C0003862	C0000970	0.581019	0.241174	0.058682	0.142857	0.029875	0.400000	C2720507		C2720507	C2720507=C0003862->C0030193->C0037088->*C2720507*<-C0000970<-C0003419<-C0013227
C0005747	C0270327	0.581019	0.285648	0.301150	0.142857	0.036700	0.769231	C0037088		C0037088	C0037088=C0005747->C1533847->C0026857->C0012634->*C0037088*<-C0270327<-C0014394
C0085635	C0018681	0.581019	0.293197	0.308840	0.142857	0.038005	0.769231	C0037088		C0037088	C0037088=C0085635->C0155001->C0547030->C0422943->C1689949->*C0037088*<-C0018681
C0025289	C0018681	0.763454	0.418714	0.616168	0.333333	0.067926	0.947368	C0007682		C0007682	C0007682=C0025289->*C0007682*<-C0018681
C0017628	C0289313	0.763454	0.492939	0.742616	0.333333	0.095758	0.923077	C0020616		C0020616	C0020616=C0017628->*C0020616*<-C0289313
C0004153	C0858529	0.000000	0.390540	0.000000	0.000000	0.000000	0.000000				
C0003126	C0231617	0.653466	0.432939	0.658730	0.200000	0.072547	0.923077	C0159036		C0159036	C0159036=C0003126->C0679441->C0152027->*C0159036*<-C0231617
C0235250	C0061851	0.526908	0.226344	0.061583	0.111111	0.027894	0.333333	C1140093|C2720507		C1140093	C1140093=C0235250->C0042963->C0012634->*C1140093*<-C0061851<-C0003297<-C0004382<-C0013227<-C0220806|C2720507=C0235250->C0042963->C0012634->C0037088->*C2720507*<-C0061851<-C0003297<-C0004382<-C0013227
C0013456	C1510450	0.701512	0.612329	0.866515	0.250000	0.166365	0.947368	C0260662		C0260662	C0260662=C0013456->C0013447->*C0260662*<-C1510450
C0235250	C0027498	0.763454	0.827875	0.967331	0.333333	0.450975	0.956522	C0042963		C0042963	C0042963=C0235250->*C0042963*<-C0027498
C0398623	C0019079	0.614210	0.324166	0.408712	0.166667	0.043859	0.814815	C0679384|C0000000|C0030660|C0037088|C0012634		C0012634	C0037088=C0398623->C0018939->C0012634->*C0037088*<-C0019079<-C0037090|C0012634=C0398623->C0018939->*C0012634*<-C0019079<-C0235560<-C0035204|C0679384=C0398623->C0018939->*C0679384*<-C0019079<-C0235560<-C0035204|C0030660=C0398623->C0018939->C0012634->*C0030660*<-C0019079<-C0019080|C0000000=C0398623->C0029496->*C0000000*<-C0019079<-C0037090<-C0159057
C0018834	C0014724	0.763454	0.607575	0.863042	0.333333	0.162745	0.954545	C0037089		C0037089	C0037089=C0018834->*C0037089*<-C0014724
C0028754	C0076275	0.581019	0.225464	0.061341	0.142857	0.027781	0.400000	C1140093|C2720507		C1140093	C1140093=C0028754->C0012634->*C1140093*<-C0076275<-C0014432<-C0729760<-C0220806|C2720507=C0028754->C0012634->C0037088->*C2720507*<-C0076275<-C0014432<-C0013227
C0017642	C0020740	0.653466	0.291538	0.302256	0.200000	0.037714	0.818182	C0013227		C0013227	C0013227=C0017642->C0020616->*C0013227*<-C0020740<-C0002771
C0004153	C0021400	0.552268	0.367346	0.486048	0.125000	0.053558	0.820513	C0679384|C1290853|C0012634|C0012674|C1285159		C1285159	C1285159=C0004153->C1096458->C0042373->C0007222->*C1285159*<-C0021400<-C0035243<-C0035204|C0012674=C0004153->C1096458->C0042373->C0007222->*C0012674*<-C0021400<-C0035243<-C0035242|C1290853=C0004153->C1096458->C0042373->C0263978->*C1290853*<-C0021400<-C0035243<-C0578491|C0012634=C0004153->C1096458->C0042373->C0007222->*C0012634*<-C0021400<-C0035243<-C0035204|C0679384=C0004153->C1096458->C0042373->C0007222->*C0679384*<-C0021400<-C0035243<-C0035204
C0231655	C0018520	0.614210	0.286367	0.301877	0.166667	0.036822	0.800000	C0037088		C0037088	C0037088=C0231655->C0037011->C0030193->*C0037088*<-C0018520<-C0037089
C0019209	C0019214	0.850756	0.969820	0.995995	0.500000	0.869681	0.975610	C0019209		C0019209	C0019209=C0019209*<-C0019214
C0751229	C0037384	0.000000	0.354758	0.000000	0.000000	0.000000	0.000000				
C0392071	C0008809	0.581019	0.216633	0.000000	0.142857	0.000000	0.250000	C0000000		C0000000	C0000000=C0392071->C0156297->*C0000000*<-C0008809<-C0003204<-C0013227<-C2720507
C0016204	C0018520	0.763454	0.611624	0.865671	0.333333	0.165823	0.954545	C0037089		C0037089	C0037089=C0016204->*C0037089*<-C0018520
C0451641	C0002726	0.653466	0.339184	0.426413	0.200000	0.047015	0.846154	C0012634		C0012634	C0012634=C0451641->C0042075->*C0012634*<-C0002726<-C1285162
C0001367	C0070122	0.701512	0.286614	0.280278	0.250000	0.036865	0.823529	C1320237		C1320237	C1320237=C0001367->C1319305->*C1320237*<-C0070122
C0016382	C0060277	0.581019	0.224099	0.054347	0.142857	0.027606	0.400000	C2720507		C2720507	C2720507=C0016382->C0037088->*C2720507*<-C0060277<-C0018928<-C0018938<-C0013227
C0152149	C0003564	0.614210	0.405250	0.608607	0.166667	0.063824	0.878049	C0027854		C0027854	C0027854=C0152149->C0000737->C0030193->*C0027854*<-C0003564<-C0042940
C0018995	C0003864	0.581019	0.358666	0.449744	0.142857	0.051450	0.833333	C0679384|C0012634|C0159135		C0012634	C0012634=C0018995->C0012715->C0028709->*C0012634*<-C0003864<-C1285339<-C0026857|C0159135=C0018995->C0282193->C0342950->*C0159135*<-C0003864<-C1285331<-C1285332|C0679384=C0018995->C0012715->C0025517->*C0679384*<-C0003864<-C0022408<-C0263660
C0149651	C0042878	0.526908	0.224900	0.054543	0.111111	0.027708	0.333333	C2720507		C2720507	C2720507=C0149651->C1265981->C0332447->C1260954->C1268086->*C2720507*<-C0042878<-C0035339<-C0013227
C0152149	C0040460	0.653466	0.549142	0.812314	0.200000	0.124194	0.909091	C0030193		C0030193	C0030193=C0152149->C0000737->*C0030193*<-C0040460<-C0015468
C0232471	C0020175	0.000000	0.355439	0.000000	0.000000	0.000000	0.000000				
C0036396	C0020740	0.552268	0.227168	0.055102	0.125000	0.028000	0.363636	C2720507|C0000000		C2720507	C2720507=C0036396->C0027796->C0030193->C0037088->*C2720507*<-C0020740<-C0002771<-C0013227|C0000000=C0036396->C0027796->C0347894->*C0000000*<-C0020740<-C0002771<-C0013227<-C2720507
C0006277	C0032285	0.763454	0.761857	0.942607	0.333333	0.332281	0.968750	C0035243|C0679406|C1290890|C1285331		C1290890	C0679406=C0006277->*C0679406*<-C0032285|C0035243=C0006277->*C0035243*<-C0032285|C1285331=C0006277->*C1285331*<-C0032285|C1290890=C0006277->*C1290890*<-C0032285
C0006840	C0025815	0.552268	0.217143	0.000000	0.125000	0.000000	0.222222	C0000000		C0000000	C0000000=C0006840->C0026946->C0029511->*C0000000*<-C0025815<-C0003209<-C0013227<-C2720507
C0012265	C0012373	0.701512	0.383452	0.541787	0.250000	0.057701	0.888889	C0007220		C0007220	C0007220=C0012265->C0007209->*C0007220*<-C0012373
C0002333	C0024002	0.763454	0.673089	0.903671	0.333333	0.220366	0.950000	C0020592|C0682799|C0040616|C0242976|C0005064|C0360114|C0678507|C0682884		C0682799	C0682884=C0002333->*C0682884*<-C0024002|C0020592=C0002333->*C0020592*<-C0024002|C0682799=C0002333->*C0682799*<-C0024002|C0360114=C0002333->*C0360114*<-C0024002|C0678507=C0002333->*C0678507*<-C0024002|C0040616=C0002333->*C0040616*<-C0024002|C0242976=C0002333->*C0242976*<-C0024002|C0005064=C0002333->*C0005064*<-C0024002
C0013404	C0025815	0.614210	0.236126	0.057367	0.166667	0.029185	0.444444	C2720507		C2720507	C2720507=C0013404->C0037088->*C2720507*<-C0025815<-C0003209<-C0013227
C0020676	C0009421	0.614210	0.348971	0.463706	0.166667	0.049193	0.864865	C0679384|C0000000|C0012634|C0012674|C1285159		C1285159	C1285159=C0020676->C0040128->C0014130->*C1285159*<-C0009421<-C0027765|C0012674=C0020676->C0040128->C0014130->*C0012674*<-C0009421<-C0027765|C0012634=C0020676->C0040128->C0014130->*C0012634*<-C0009421<-C0027765|C0679384=C0020676->C0040128->C0014130->*C0679384*<-C0009421<-C0027765|C0000000=C0020676->C0700502->*C0000000*<-C0009421<-C0041657<-C0221540
C0011847	C0032950	0.000000	0.382725	0.000000	0.000000	0.000000	0.000000				
C0040038	C0011603	0.614210	0.396340	0.521606	0.166667	0.061246	0.864865	C0679384|C0011900|C0012634|C1285159		C1285159	C1285159=C0040038->C0040053->C0007222->*C1285159*<-C0011603<-C1285333|C0012634=C0040038->C0040053->C0018939->*C0012634*<-C0011603<-C0037274|C0679384=C0040038->C0040053->C0018939->*C0679384*<-C0011603<-C0037274|C0011900=C0040038->C0040053->C0018939->*C0011900*<-C0011603<-C0037274
C0030305	C0016204	0.653466	0.429792	0.649300	0.200000	0.071498	0.900000	C0012242		C0012242	C0012242=C0030305->C0030286->*C0012242*<-C0016204<-C0476288
C0014544	C0006949	0.581019	0.229632	0.000000	0.142857	0.000000	0.250000	C0000000		C0000000	C0000000=C0014544->C0154721->*C0000000*<-C0006949<-C0002771<-C0013227<-C2720507
C0149651	C0885057	0.504222	0.222118	0.053865	0.100000	0.027354	0.307692	C2720507		C2720507	C2720507=C0149651->C1265981->C0332447->C1260954->C1268086->*C2720507*<-C0885057<-C0361218<-C0013231<-C0013227
C0035435	C0917801	0.614210	0.355201	0.445567	0.166667	0.050631	0.814815	C0012634		C0012634	C0012634=C0035435->C0009782->*C0012634*<-C0917801<-C0021603<-C0851578
C0035435	C0032950	0.552268	0.289270	0.183216	0.125000	0.037320	0.666667	C1140093|C0000000|C2720507|C1256741		C1256741	C1140093=C0035435->C0009782->C0012634->*C1140093*<-C0032950<-C0003209<-C0013227<-C0220806|C2720507=C0035435->C0009782->C0012634->C0037088->*C2720507*<-C0032950<-C0003209<-C0013227|C1256741=C0035435->C0026857->C0012674->*C1256741*<-C0032950<-C0003209<-C0013227<-C0007995|C0000000=C0035435->C0263660->C0041785->*C0000000*<-C0032950<-C0003209<-C0013227<-C2720507
C0011847	C0020456	0.000000	0.362671	0.000000	0.000000	0.000000	0.000000				
C0877781	C0017887	0.552268	0.223983	0.054319	0.125000	0.027591	0.363636	C2720507|C0000000		C2720507	C2720507=C0877781->C0018681->C0037088->*C2720507*<-C0017887<-C0042402<-C0007220<-C0013227|C0000000=C0877781->C0018681->C0037088->C2720507->*C0000000*<-C0017887<-C0042402<-C0042394
C0040038	C0232197	0.614210	0.428938	0.639018	0.166667	0.071216	0.871795	C0007222		C0007222	C0007222=C0040038->C0040053->*C0007222*<-C0232197<-C0264886<-C0018799
C0019079	C0043031	0.552268	0.225194	0.054615	0.125000	0.027746	0.363636	C2720507		C2720507	C2720507=C0019079->C0037090->C0037088->*C2720507*<-C0043031<-C0000506<-C0014432<-C0013227
C0029456	C0246719	0.504222	0.250073	0.156770	0.100000	0.031131	0.608696	C1140093|C0000000|C2720507|C1256741		C1256741	C1140093=C0029456->C0005940->C0026857->C0012634->*C1140093*<-C0246719<-C0012544<-C0260127<-C0684300<-C0220806|C2720507=C0029456->C0005940->C0026857->C0012634->C0037088->*C2720507*<-C0246719<-C0012544<-C0521941<-C0013227|C1256741=C0029456->C0005940->C0026857->C0012674->*C1256741*<-C0246719<-C0012544<-C0029254<-C0029224<-C0007995|C0000000=C0029456->C0679391->C0263660->C0041785->*C0000000*<-C0246719<-C0012544<-C0521941<-C0013227<-C2720507
