Concept 1	Concept 2	LCH	INTRINSIC_LCH	INTRINSIC_LIN	PATH	INTRINSIC_PATH	WUPALMER	lcs(s)	corpus lcs	intrinsic lcs	paths
C0019158	C0000970	0.687307	0.360444	0.497731	0.166667	0.049213	0.950495	C0030660|C0549512|C0020962		C0549512	C0030660=C0019158->C0021368->*C0030660*<-C0000970<-C1320237<-C0020517|C0020962=C0019158->C0042769->*C0020962*<-C0000970<-C1320237<-C0020517|C0549512=C0019158->C0042769->*C0549512*<-C0000970<-C1320237<-C0020517
C0022116	C0013132	0.687307	0.350700	0.472460	0.166667	0.047006	0.948454	C1140097|C1515978|C0700276		C1140097	C1515978=C0022116->C0007222->C0007226->*C1515978*<-C0013132<-C0521362|C0700276=C0022116->C0007222->C0007226->*C0700276*<-C0013132<-C0015450|C1140097=C0022116->C0030660->*C1140097*<-C0013132<-C0497181<-C0012240
C0019270	C0013456	0.758068	0.345100	0.478780	0.250000	0.045783	0.969697	C0012634|C0549512		C0549512	C0012634=C0019270->*C0012634*<-C0013456<-C0013447|C0549512=C0019270->*C0549512*<-C0013456<-C0030193
C0018021	C0011644	0.719126	0.342202	0.473565	0.200000	0.045162	0.960784	C0700276|C0497531|C1333305|C0950133|C0679384|C1140145|C0012634|C1140097|C0444584		C1333305	C1333305=C0018021->C0014130->*C1333305*<-C0011644<-C0037274|C0679384=C0018021->C0014130->*C0679384*<-C0011644<-C0037274|C0497531=C0018021->*C0497531*<-C0011644<-C0037274<-C0178301|C1140145=C0018021->C0497531->*C1140145*<-C0011644<-C1123023|C0012634=C0018021->C0014130->*C0012634*<-C0011644<-C0037274|C0700276=C0018021->C0027530->*C0700276*<-C0011644<-C0020962|C1140097=C0018021->C0014130->*C1140097*<-C0011644<-C0037274|C0444584=C0018021->C0027530->*C0444584*<-C0011644<-C0549513|C0950133=C0018021->C1857702->*C0950133*<-C0011644<-C1456601
C0004134	C0001962	0.719126	0.378025	0.517176	0.200000	0.053461	0.960000	C0012634|C1456590		C0012634	C0012634=C0004134->C0027765->*C0012634*<-C0001962<-C0740858|C1456590=C0004134->C1457887->*C1456590*<-C0001962<-C2362501
C0043528	C0004576	0.879034	0.957453	0.994529	0.500000	0.818443	0.993548	C0043528		C0043528	C0043528=C0043528*<-C0004576
C0035508	C0034642	0.808273	0.974365	0.996851	0.333333	0.886289	0.983051	C0035234|C0425542|C0231856|C0035204		C0425542	C0035234=C0035508->*C0035234*<-C0034642|C0231856=C0035508->*C0231856*<-C0034642|C0425542=C0035508->*C0425542*<-C0034642|C0035204=C0035508->*C0035204*<-C0034642
C0557875	C0004147	0.660406	0.357889	0.519793	0.142857	0.048624	0.952381	C1368719|C0280950|C2720507|C1456590		C0280950	C0280950=C0557875->C0015672->*C0280950*<-C0004147<-C0014983<-C0001962<-C0740858|C1368719=C0557875->C0015672->C0037088->*C1368719*<-C0004147<-C0003364<-C0013227|C1456590=C0557875->C0015672->C1457887->*C1456590*<-C0004147<-C0003364<-C2362499|C2720507=C0557875->C0015672->C0037088->*C2720507*<-C0004147<-C0003364<-C0013227
C0004153	C0002962	0.808273	0.463695	0.698932	0.333333	0.080026	0.979592	C1801960|C2362499		C1801960	C1801960=C0004153->*C1801960*<-C0002962|C2362499=C0004153->*C2362499*<-C0002962
C0019158	C0018926	0.808273	0.581455	0.847728	0.333333	0.139334	0.983871	C0012240|C0267792		C0267792	C0012240=C0019158->*C0012240*<-C0018926|C0267792=C0019158->*C0267792*<-C0018926
C0027358	C0026549	0.879034	0.737508	0.935555	0.500000	0.290531	0.993377	C0026549		C0026549	C0026549=C0027358->*C0026549
C0011991	C0009262	0.719126	0.248786	0.177617	0.200000	0.029089	0.600000	C0497525		C0497525	C0497525=C0011991->*C0497525*<-C0009262<-C1320237<-C0020517
C0027121	C0026848	0.879034	0.718919	0.926383	0.500000	0.266181	0.991453	C0026848		C0026848	C0026848=C0027121->*C0026848
C0006277	C0023992	0.687307	0.340308	0.472885	0.166667	0.044761	0.950495	C0030660|C0549512		C0549512	C0030660=C0006277->C0021368->*C0030660*<-C0023992<-C1320237<-C0020517|C0549512=C0006277->C0021311->*C0549512*<-C0023992<-C1320237<-C0020517
C0013428	C0008809	0.719126	0.248656	0.177525	0.200000	0.029072	0.600000	C0497525		C0497525	C0497525=C0013428->*C0497525*<-C0008809<-C1320237<-C0020517
C0282386	C0536495	0.808273	0.871442	0.979578	0.333333	0.545874	0.987179	C1882518|C1579376|C0003232|C1533693|C1579343		C1579343	C1533693=C0282386->*C1533693*<-C0536495|C1882518=C0282386->*C1882518*<-C0536495|C0003232=C0282386->*C0003232*<-C0536495|C1579376=C0282386->*C1579376*<-C0536495|C1579343=C0282386->*C1579343*<-C0536495
C0034880	C0005740	0.687307	0.346769	0.477851	0.166667	0.046144	0.933333	C0150934		C0150934	C0150934=C0034880->C0013447->*C0150934*<-C0005740<-C1320237<-C0020517
C0008168	C0007561	0.808273	0.478161	0.736811	0.333333	0.085668	0.986486	C1320237|C2267087|C0279516|C0003232		C0003232	C0279516=C0008168->*C0279516*<-C0007561|C0003232=C0008168->*C0003232*<-C0007561|C1320237=C0008168->*C1320237*<-C0007561|C2267087=C0008168->*C2267087*<-C0007561
C0007537	C0007557	0.808273	0.876287	0.980579	0.333333	0.558471	0.987500	C2266959|C2267087|C1320237|C0279516|C0003232|C0304319		C0304319	C0279516=C0007537->*C0279516*<-C0007557|C2266959=C0007537->*C2266959*<-C0007557|C0304319=C0007537->*C0304319*<-C0007557|C0003232=C0007537->*C0003232*<-C0007557|C1320237=C0007537->*C1320237*<-C0007557|C2267087=C0007537->*C2267087*<-C0007557
C0014806	C0023660	0.808273	0.414405	0.628466	0.333333	0.063450	0.986486	C1320237		C1320237	C1320237=C0014806->*C1320237*<-C0023660
C0020676	C0021359	0.808273	0.503404	0.768383	0.333333	0.096480	0.971429	C1857702		C1857702	C1857702=C0020676->*C1857702*<-C0021359
C0081876	C0006681	0.719126	0.407850	0.623234	0.200000	0.061522	0.939394	C0017173		C0017173	C0017173=C0081876->C0358591->*C0017173*<-C0006681<-C0003138
C0007398	C0023380	0.808273	0.456894	0.708187	0.333333	0.077504	0.983333	C0525041|C0004936		C0525041	C0004936=C0007398->*C0004936*<-C0023380|C0525041=C0007398->*C0525041*<-C0023380
C0036323	C0114873	0.660406	0.220840	0.061310	0.142857	0.025503	0.400000	C0000000|C1456590		C1456590	C1456590=C0036323->C0747256->C0021311->*C1456590*<-C0114873<-C0003364<-C2362499|C0000000=C0036323->C0018889->C0494126->*C0000000*<-C0114873<-C0042402<-C0042394
C0085602	C0032617	0.808273	0.643056	0.892878	0.333333	0.186223	0.971429	C1864620		C1864620	C1864620=C0085602->*C1864620*<-C0032617
C1623038	C0286651	0.660406	0.336071	0.463829	0.142857	0.043877	0.940000	C0030660		C0030660	C0030660=C1623038->C0016059->*C0030660*<-C0286651<-C0360714<-C1320237<-C0020517
C0038450	C0037384	0.808273	0.888226	0.983020	0.333333	0.590769	0.981818	C0035234		C0035234	C0035234=C0038450->*C0035234*<-C0037384
C0004147	C0016860	0.719126	0.413301	0.634443	0.200000	0.063121	0.973333	C3160088|C0013227|C0007220|C1320237|C2267084		C0007220	C2267084=C0004147->C2267085->*C2267084*<-C0016860<-C2267090|C0007220=C0004147->C0003364->*C0007220*<-C0016860<-C0012798|C3160088=C0004147->C0001645->*C3160088*<-C0016860<-C0354100|C1320237=C0004147->C0001645->*C1320237*<-C0016860<-C0354100|C0013227=C0004147->C0003364->*C0013227*<-C0016860<-C0012798
C0242453	C0008809	0.660406	0.386918	0.582883	0.142857	0.055747	0.943396	C1368719|C1302710|C0012634|C2720507|C1456590		C1302710	C0012634=C0242453->C0033575->C0042075->*C0012634*<-C0008809<-C0003232<-C0021311|C1302710=C0242453->C0033575->*C1302710*<-C0008809<-C0003232<-C0021311<-C0024115|C1368719=C0242453->C0752303->C0037088->*C1368719*<-C0008809<-C0003204<-C0013227|C1456590=C0242453->C0033575->C0025266->*C1456590*<-C0008809<-C0003232<-C0021311|C2720507=C0242453->C0752303->C0037088->*C2720507*<-C0008809<-C0003204<-C0013227
C0011175	C0013369	0.758068	0.427212	0.660486	0.250000	0.067394	0.974359	C0521362|C0021831		C0021831	C0521362=C0011175->*C0521362*<-C0013369<-C1264613|C0021831=C0011175->C0017187->*C0021831*<-C0013369
C0014025	C0065374	0.808273	0.735214	0.938988	0.333333	0.287409	0.981818	C0003015|C0012512|C0003364		C0003015	C0003015=C0014025->*C0003015*<-C0065374|C0003364=C0014025->*C0003364*<-C0065374|C0012512=C0014025->*C0012512*<-C0065374
C0235250	C0079083	0.660406	0.208076	0.000000	0.142857	0.000000	0.250000	C0000000		C0000000	C0000000=C0235250->C0017178->C0549617->*C0000000*<-C0079083<-C0003392<-C1579327
C0206160	C0018926	0.758068	0.337352	0.469125	0.250000	0.044142	0.957746	C0200627|C0037088		C0200627	C0037088=C0206160->*C0037088*<-C0018926<-C0019080|C0200627=C0206160->*C0200627*<-C0018926<-C0019080
C0041948	C0751229	0.000000	0.349883	0.000000	0.000000	0.000000	0.000000				
C0026848	C0234369	0.758068	0.387564	0.552750	0.250000	0.055917	0.974359	C0027765|C0927232		C0027765	C0927232=C0026848->*C0927232*<-C0234369<-C0392702|C0027765=C0026848->*C0027765*<-C0234369<-C0392702
C0021359	C0232197	0.719126	0.311438	0.394667	0.200000	0.039071	0.942857	C0950133		C0950133	C0950133=C0021359->C1857702->*C0950133*<-C0232197<-C3149620
C0162275	C0021641	0.719126	0.533943	0.800414	0.200000	0.111402	0.971429	C0028715|C1140097		C0028715	C0028715=C0162275->*C0028715*<-C0021641<-C0020616<-C0011849|C1140097=C0162275->C0028715->*C1140097*<-C0021641<-C0014136
C0005716	C0036572	0.719126	0.361363	0.524085	0.200000	0.049427	0.967742	C0280950		C0280950	C0280950=C0005716->C0026946->C0021311->*C0280950*<-C0036572
C0006840	C0392071	0.719126	0.598101	0.861507	0.200000	0.150695	0.978261	C0025266|C1963704|C0017412		C0025266	C0017412=C0006840->C0036916->*C0017412*<-C0392071<-C0033575|C0025266=C0006840->C0036916->*C0025266*<-C0392071<-C0033575|C1963704=C0006840->C0036916->*C1963704*<-C0392071<-C0033575
C0019134	C0033603	0.758068	0.446289	0.690416	0.250000	0.073729	0.952381	C0018938		C0018938	C0018938=C0019134->C0016018->*C0018938*<-C0033603
C0878544	C0034642	0.758068	0.448566	0.684389	0.250000	0.074523	0.971963	C0012634|C0007222		C0007222	C0012634=C0878544->*C0012634*<-C0034642<-C0007222|C0007222=C0878544->C0549606->*C0007222*<-C0034642
C0026946	C0030193	0.808273	0.376106	0.517154	0.333333	0.052980	0.979592	C0549512		C0549512	C0549512=C0026946->*C0549512*<-C0030193
C0033687	C0026196	0.687307	0.219984	0.054606	0.166667	0.025400	0.444444	C1368719|C2720507		C1368719	C1368719=C0033687->C0037088->*C1368719*<-C0026196<-C1443798<-C0013227|C2720507=C0033687->C0037088->*C2720507*<-C0026196<-C1443798<-C0013227
C0002962	C0013404	0.808273	0.535771	0.804283	0.333333	0.112365	0.985507	C0018787		C0018787	C0018787=C0002962->*C0018787*<-C0013404
C0004610	C0376288	0.660406	0.310744	0.393855	0.142857	0.038944	0.916667	C0229962|C0950133		C0950133	C0229962=C0004610->C0004623->C0549512->C0444584->*C0229962*<-C0376288<-C0015392|C0950133=C0004610->C0243026->C0152036->*C0950133*<-C0376288<-C0015392<-C0460004
C0242339	C0286651	0.687307	0.397232	0.601650	0.166667	0.058521	0.929577	C0023779		C0023779	C0023779=C0242339->C0154251->*C0023779*<-C0286651<-C0019227<-C0015684
C0041948	C0013911	0.808273	0.533178	0.803420	0.333333	0.111001	0.985714	C0028715|C0025517		C0025517	C0028715=C0041948->*C0028715*<-C0013911|C0025517=C0041948->*C0025517*<-C0013911
C0029456	C0878544	0.758068	0.400663	0.597880	0.250000	0.059474	0.972477	C1456595|C1456594|C0263660|C0026857|C0497531|C0012634		C1456594	C0497531=C0029456->*C0497531*<-C0878544<-C0178273|C1456595=C0029456->*C1456595*<-C0878544<-C0026848|C0012634=C0029456->C0280950->*C0012634*<-C0878544|C0026857=C0029456->*C0026857*<-C0878544<-C0026848|C1456594=C0029456->*C1456594*<-C0878544<-C0018799|C0263660=C0029456->*C0263660*<-C0878544<-C0026848
C0235250	C0027497	0.758068	0.945033	0.992741	0.250000	0.771953	0.978102	C0037089|C0017178|C0012240|C1457887|C0549522|C0476288|C1261141|C0042963|C0521362|C0497525|C0549614		C0042963	C0549522=C0235250->C0042963->*C0549522*<-C0027497|C0497525=C0235250->C0042963->*C0497525*<-C0027497|C1261141=C0235250->C0017178->*C1261141*<-C0027497|C1457887=C0235250->C0728950->*C1457887*<-C0027497|C0521362=C0235250->C0042963->*C0521362*<-C0027497|C0549614=C0235250->C0042963->*C0549614*<-C0027497|C0037089=C0235250->C0728950->*C0037089*<-C0027497|C0042963=C0235250->*C0042963*<-C0027497<-C0027498|C0017178=C0235250->*C0017178*<-C0027497<-C0037089|C0012240=C0235250->C0042963->*C0012240*<-C0027497|C0476288=C0235250->C0728950->*C0476288*<-C0027497
C0242723	C0858529	0.000000	0.349403	0.000000	0.000000	0.000000	0.000000				
C0442874	C0021641	0.687307	0.462631	0.611027	0.166667	0.079626	0.948454	C0460002|C0700276|C0682591|C0460148|C0000000|C1140097|C2334022|C0229960|C0002807		C1140097	C0229960=C0442874->C0549573->C0027763->*C0229960*<-C0021641<-C0014136|C0002807=C0442874->C0549573->C0027763->*C0002807*<-C0021641<-C0014136|C0682591=C0442874->C0549573->C0027763->*C0682591*<-C0021641<-C0014136|C2334022=C0442874->C0206417->C1744631->*C2334022*<-C0021641<-C0014136|C0460002=C0442874->C0549573->C0027763->*C0460002*<-C0021641<-C0014136|C0700276=C0442874->C0549573->C0027763->*C0700276*<-C0021641<-C0014136|C0460148=C0442874->C0549573->C0027763->*C0460148*<-C0021641<-C0014136|C1140097=C0442874->C0549573->C0027763->*C1140097*<-C0021641<-C0014136|C0000000=C0442874->C0549641->*C0000000*<-C0021641<-C0014136<-C1456590
C0036494	C0149651	0.687307	0.328318	0.445076	0.166667	0.042304	0.948454	C1140097		C1140097	C1140097=C0036494->C0017178->*C1140097*<-C0149651<-C0018563<-C0026860
C0060277	C0060277	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	C0060277		C0060277	C0060277=C0060277
C0858529	C0023992	0.000000	0.350475	0.000000	0.000000	0.000000	0.000000				
C0035435	C0000970	0.660406	0.415037	0.563118	0.142857	0.063639	0.941176	C0012674|C0679384|C1373233|C0178237|C0030660|C0012634|C1371271		C0012634	C0030660=C0035435->C0026857->C0012634->*C0030660*<-C0000970<-C1320237<-C0020517|C0679384=C0035435->C0263660->*C0679384*<-C0000970<-C1320237<-C0020517<-C0021053|C0012634=C0035435->C0026857->*C0012634*<-C0000970<-C1320237<-C0020517<-C1628518|C0012674=C0035435->C0026857->*C0012674*<-C0000970<-C1320237<-C0020517<-C0021053|C1373233=C0035435->C0026857->*C1373233*<-C0000970<-C1320237<-C0020517<-C0021053|C1371271=C0035435->C0026857->C1373233->*C1371271*<-C0000970<-C0805945<-C0013227|C0178237=C0035435->C0263660->*C0178237*<-C0000970<-C1320237<-C0020517<-C0178310
C0006309	C0043528	0.879034	0.957590	0.994549	0.500000	0.818973	0.993548	C0043528		C0043528	C0043528=C0006309->*C0043528
C0004147	C0025859	0.808273	0.897959	0.984838	0.333333	0.618473	0.988889	C0033442|C0039051|C0304516|C0014983|C0003364|C0059696|C0003195|C1563753|C0001645		C0304516	C1563753=C0004147->*C1563753*<-C0025859|C0003364=C0004147->*C0003364*<-C0025859|C0014983=C0004147->*C0014983*<-C0025859|C0059696=C0004147->*C0059696*<-C0025859|C0001645=C0004147->*C0001645*<-C0025859|C0039051=C0004147->*C0039051*<-C0025859|C0304516=C0004147->*C0304516*<-C0025859|C0003195=C0004147->*C0003195*<-C0025859|C0033442=C0004147->*C0033442*<-C0025859
C0013911	C0006625	0.879034	0.999953	0.999995	0.500000	0.999780	0.993289	C0013911		C0013911	C0013911=C0013911*<-C0006625
C0003564	C0152149	0.719126	0.335599	0.464566	0.200000	0.043779	0.960000	C1457887|C0497525		C1457887	C0497525=C0003564->C0042940->C0037822->*C0497525*<-C0152149|C1457887=C0003564->C0518179->*C1457887*<-C0152149<-C0000737
C0038187	C0003123	0.808273	0.512387	0.780979	0.333333	0.100649	0.983871	C0162429		C0162429	C0162429=C0038187->*C0162429*<-C0003123
C0005747	C0043031	0.660406	0.220923	0.061333	0.142857	0.025512	0.400000	C1456590		C1456590	C1456590=C0005747->C0393593->C2362500->*C1456590*<-C0043031<-C0003280<-C2362499
C0002680	C0002645	0.879034	0.943905	0.992422	0.500000	0.767861	0.993939	C0002680		C0002680	C0002680=C0002680*<-C0002645
C0002962	C0011991	0.758068	0.336929	0.466195	0.250000	0.044055	0.969697	C1457887		C1457887	C1457887=C0002962->C1332855->*C1457887*<-C0011991
C0016860	C0024730	0.808273	0.491205	0.753808	0.333333	0.091094	0.970588	C0012798		C0012798	C0012798=C0016860->*C0012798*<-C0024730
C0041948	C0553735	0.719126	0.336567	0.466648	0.200000	0.043980	0.960784	C0679384|C0012634|C1140097|C1333305		C1333305	C1333305=C0041948->C0042075->*C1333305*<-C0553735<-C0017178|C0679384=C0041948->C0025517->*C0679384*<-C0553735<-C0017178|C0012634=C0041948->C0022658->*C0012634*<-C0553735<-C0017178|C1140097=C0041948->C0028715->*C1140097*<-C0553735<-C0017178
C0021167	C0016860	0.687307	0.249972	0.178459	0.166667	0.029252	0.545455	C0497525		C0497525	C0497525=C0021167->*C0497525*<-C0016860<-C0354100<-C1320237<-C0020517
C0040038	C0019134	0.719126	0.623952	0.878798	0.200000	0.170202	0.978723	C0005790|C2362499		C0005790	C2362499=C0040038->C0042373->*C2362499*<-C0019134<-C0003280|C0005790=C0040038->C0040053->*C0005790*<-C0019134<-C1979796
C0015300	C0242453	0.687307	0.336331	0.466358	0.166667	0.043931	0.951456	C1140145|C0037088|C0012634|C1333305		C1333305	C1333305=C0015300->C0015397->*C1333305*<-C0242453<-C0033575<-C0042075|C1140145=C0015300->C0015392->*C1140145*<-C0242453<-C0033575<-C1963704|C0012634=C0015300->C0015397->*C0012634*<-C0242453<-C0033575<-C0042075|C0037088=C0015300->C0015397->C0012634->*C0037088*<-C0242453<-C0752303
C0041948	C0004057	0.660406	0.235884	0.098727	0.142857	0.027375	0.400000	C0000000|C1371271		C1371271	C1371271=C0041948->C0028715->C1373233->*C1371271*<-C0004057<-C0003191<-C2916913|C0000000=C0041948->C0042075->C0549591->*C0000000*<-C0004057<-C0032177<-C0032188
C0006982	C0018242	0.758068	0.409164	0.627574	0.250000	0.061903	0.955224	C0014432		C0014432	C0014432=C0006982->*C0014432*<-C0018242<-C0351084
C0020517	C0004899	0.687307	0.276083	0.078666	0.166667	0.033079	0.444444	C1456590		C1456590	C1456590=C0020517->C0020962->*C1456590*<-C0004899<-C0021267<-C1257890
C0019270	C0018021	0.758068	0.348673	0.480822	0.250000	0.046559	0.969697	C0012634		C0012634	C0012634=C0019270->*C0012634*<-C0018021<-C0014130
C0011175	C0039070	0.808273	0.439803	0.681364	0.333333	0.071511	0.979592	C0497525|C0311392		C0311392	C0497525=C0011175->*C0497525*<-C0039070|C0311392=C0011175->*C0311392*<-C0039070
C0231851	C0032617	0.660406	0.335675	0.464846	0.142857	0.043795	0.941176	C0679384|C0012634		C0012634	C0679384=C0231851->C0029601->C0159053->C0035204->*C0679384*<-C0032617<-C0025517|C0012634=C0231851->C0029601->C0159053->C0035204->*C0012634*<-C0032617<-C0022658
C0003864	C0035435	0.808273	0.425993	0.594249	0.333333	0.067009	0.981481	C0026857		C0026857	C0026857=C0003864->*C0026857*<-C0035435
C0021359	C0003128	0.879034	0.970794	0.996374	0.500000	0.871508	0.994709	C0021359		C0021359	C0021359=C0021359*<-C0003128
C0006277	C0073992	0.637102	0.359900	0.522277	0.125000	0.049087	0.944882	C0280950|C0549512|C0000000|C0030660|C0012634|C1140097|C1456590		C0280950	C0030660=C0006277->C0021368->*C0030660*<-C0073992<-C1272573<-C0039052<-C1320237<-C0020517|C0280950=C0006277->C0021311->*C0280950*<-C0073992<-C0001927<-C0014983<-C0001962<-C0740858|C0012634=C0006277->C0035204->*C0012634*<-C0073992<-C0001927<-C0014983<-C0001962<-C0740858|C0549512=C0006277->C0021311->*C0549512*<-C0073992<-C1272573<-C0039052<-C1320237<-C0020517|C1140097=C0006277->C0024115->*C1140097*<-C0073992<-C0001927<-C0001645<-C0039051<-C1145628|C1456590=C0006277->C0021311->*C1456590*<-C0073992<-C0001927<-C0014983<-C0001962<-C2362501|C0000000=C0006277->C0021311->C1456590->*C0000000*<-C0073992<-C0006280<-C0004382<-C1579327
C0026946	C0019655	0.879034	0.875423	0.979998	0.500000	0.556205	0.993548	C0026946		C0026946	C0026946=C0026946*<-C0019655
C0086543	C0011847	0.719126	0.404532	0.550808	0.200000	0.060568	0.960784	C1373233|C0012634|C1140097|C0012674|C1333305		C1333305	C1333305=C0086543->C0015397->*C1333305*<-C0011847<-C0014130|C0012634=C0086543->C0015397->*C0012634*<-C0011847<-C1535127|C0012674=C0086543->C0015397->*C0012674*<-C0011847<-C0014130|C1140097=C0086543->C0015397->*C1140097*<-C0011847<-C0014130|C1373233=C0086543->C0015397->*C1373233*<-C0011847<-C0014130
C1257763	C0162429	0.758068	0.603934	0.849046	0.250000	0.154891	0.974790	C0017187		C0017187	C0017187=C1257763->C0020505->*C0017187*<-C0162429
C0009951	C0014544	0.879034	0.992568	0.999113	0.500000	0.965607	0.995261	C0009951		C0009951	C0009951=C0009951*<-C0014544
C0010520	C0016410	0.719126	0.224720	0.062398	0.200000	0.025973	0.500000	C1456590		C1456590	C1456590=C0010520->C1457887->*C1456590*<-C0016410<-C2362501
C0021359	C0005747	0.719126	0.337015	0.466488	0.200000	0.044072	0.960000	C0012634|C1140145		C0012634	C1140145=C0021359->C1963704->*C1140145*<-C0005747<-C0015392|C0012634=C0021359->C0017411->*C0012634*<-C0005747<-C0015423
C0442874	C0011847	0.687307	0.493074	0.647577	0.166667	0.091900	0.948454	C1140097|C0000000		C1140097	C1140097=C0442874->C0549573->C0027763->*C1140097*<-C0011847<-C0014130|C0000000=C0442874->C0549641->*C0000000*<-C0011847<-C0014130<-C0549611
C0014806	C0002144	0.758068	0.416917	0.636634	0.250000	0.064205	0.979866	C1320237|C0014432		C0014432	C0014432=C0014806->C0033671->*C0014432*<-C0002144|C1320237=C0014806->*C1320237*<-C0002144<-C0302609
C0018834	C0081876	0.687307	0.247554	0.176746	0.166667	0.028921	0.545455	C0497525		C0497525	C0497525=C0018834->*C0497525*<-C0081876<-C0358591<-C1320237<-C0020517
C0030232	C1883552	0.719126	0.278894	0.292505	0.200000	0.033520	0.857143	C1744602		C1744602	C1744602=C0030232->C1123023->*C1744602*<-C1883552<-C0927232
C0231451	C0017245	0.616547	0.219120	0.054391	0.111111	0.025297	0.333333	C1368719|C2720507		C1368719	C1368719=C0231451->C0426779->C1290906->C0037088->*C1368719*<-C0017245<-C0086440<-C0003376<-C0013227|C2720507=C0231451->C0426779->C1290906->C0037088->*C2720507*<-C0017245<-C0086440<-C0003376<-C0013227
C1883552	C0030552	0.758068	0.349265	0.497672	0.250000	0.046689	0.970297	C1457887|C0206417|C0927232		C0927232	C0927232=C1883552->*C0927232*<-C0030552<-C0522224|C1457887=C1883552->C0237088->*C1457887*<-C0030552|C0206417=C1883552->*C0206417*<-C0030552<-C0553727
C0020676	C0040165	0.719126	0.368352	0.536071	0.200000	0.051080	0.959184	C0014136		C0014136	C0014136=C0020676->C0040128->*C0014136*<-C0040165<-C0040135
C0239779	C0221169	0.758068	0.798644	0.961259	0.250000	0.387452	0.985782	C0004782|C0026650|C0013384|C0927232		C0004782	C0927232=C0239779->*C0927232*<-C0221169<-C0015371|C0004782=C0239779->C0392702->*C0004782*<-C0221169|C0026650=C0239779->*C0026650*<-C0221169<-C0015371|C0013384=C0239779->C0392702->*C0013384*<-C0221169
C0015300	C0040165	0.719126	0.366163	0.533369	0.200000	0.050556	0.959184	C0014136		C0014136	C0014136=C0015300->C0014130->*C0014136*<-C0040165<-C0040135
C0021359	C0003128	0.879034	0.970794	0.996374	0.500000	0.871508	0.994709	C0021359		C0021359	C0021359=C0021359*<-C0003128
C0012833	C0042571	0.879034	0.996049	0.999538	0.500000	0.981566	0.995215	C0012833		C0012833	C0012833=C0012833*<-C0042571
C0242339	C0002962	0.758068	0.244274	0.155267	0.250000	0.028478	0.666667	C0497531		C0497531	C0497531=C0242339->C0154251->*C0497531*<-C0002962
C0017536	C0376286	0.660406	0.501783	0.740291	0.142857	0.095747	0.952381	C0021831|C0000000|C0280950|C0521362		C0021831	C0280950=C0017536->C0033740->C0021311->*C0280950*<-C0376286<-C1510471<-C0162429|C0521362=C0017536->C0021832->C1264613->*C0521362*<-C0376286<-C1510471<-C0162429|C0021831=C0017536->C0021832->*C0021831*<-C0376286<-C1510471<-C0162429<-C0017187|C0000000=C0017536->C0033740->C0021311->C1456590->*C0000000*<-C0376286<-C0549552
C0036572	C0995182	0.616547	0.288716	0.319399	0.111111	0.035107	0.809524	C1140093|C1368719|C0220965|C2720507|C1456590|C1371271		C0220965	C0220965=C0036572->C0280950->C0006826->*C0220965*<-C0995182<-C0304554<-C0003174<-C1537528<-C0017173|C1140093=C0036572->C0280950->C0012634->*C1140093*<-C0995182<-C0304554<-C0682475<-C0032098<-C0029235|C1368719=C0036572->C0027854->C0037088->*C1368719*<-C0995182<-C0304554<-C0682475<-C0032098<-C0029235|C1371271=C0036572->C0027765->C1373233->*C1371271*<-C0995182<-C0304554<-C2267085<-C2267084<-C0013227|C1456590=C0036572->C2362500->*C1456590*<-C0995182<-C0304554<-C2267085<-C2267084<-C0013227<-C0013216|C2720507=C0036572->C0027854->C0037088->*C2720507*<-C0995182<-C0304554<-C0682475<-C0032098<-C0029235
C0074393	C0016365	0.808273	0.828052	0.969312	0.333333	0.444999	0.987013	C0682804|C1320237|C0162758|C0360105|C0003289		C0162758	C0003289=C0074393->*C0003289*<-C0016365|C0360105=C0074393->*C0360105*<-C0016365|C0682804=C0074393->*C0682804*<-C0016365|C1320237=C0074393->*C1320237*<-C0016365|C0162758=C0074393->*C0162758*<-C0016365
C0031154	C0004134	0.719126	0.391880	0.588891	0.200000	0.057065	0.961538	C1456595|C1302710|C0012674|C1333305|C1373233|C0679384|C1335151|C0263660|C0549601|C1140097|C0012634|C1285159		C1302710	C1285159=C0031154->C0012242->*C1285159*<-C0004134<-C0027765|C1333305=C0031154->C0017178->*C1333305*<-C0004134<-C0027765|C0679384=C0031154->C0017178->*C0679384*<-C0004134<-C0027765|C0549601=C0031154->C1290864->*C0549601*<-C0004134<-C1457887|C1456595=C0031154->C0009782->*C1456595*<-C0004134<-C0026650|C0012634=C0031154->C0031142->*C0012634*<-C0004134<-C0027765|C1335151=C0031154->C0021368->*C1335151*<-C0004134<-C1457887|C1302710=C0031154->C0031142->*C1302710*<-C0004134<-C0006111|C1140097=C0031154->C0017178->*C1140097*<-C0004134<-C0027765|C0012674=C0031154->C0012242->*C0012674*<-C0004134<-C0027765|C1373233=C0031154->C0009450->*C1373233*<-C0004134<-C0027765|C0263660=C0031154->C0009782->*C0263660*<-C0004134<-C0231443
C0246719	C0102118	0.808273	0.866851	0.978600	0.333333	0.534202	0.986667	C0012544		C0012544	C0012544=C0246719->*C0012544*<-C0102118
C0003862	C0159075	0.687307	0.336216	0.465509	0.166667	0.043907	0.950495	C0012634|C0178310		C0012634	C0012634=C0003862->C0022408->*C0012634*<-C0159075<-C0235639<-C0022658|C0178310=C0003862->C1457887->*C0178310*<-C0159075<-C0476338<-C2004518
