Concept 1	Concept 2	LIN	LCH	INTRINSIC_LCH	INTRINSIC_LIN	PATH	INTRINSIC_PATH	WUPALMER	lcs(s)	corpus lcs	intrinsic lcs	paths
D004417	C057823	0.000000	0.347036	0.213961	0.000000	0.100000	0.000000	0.181818	C0000000	C0000000	C0000000	C0000000=D004417->D012120->D012140->*C0000000*<-C057823<-D000420<-D004983<-D000431<-D000438<-D009930
D009853	D008687	0.226352	0.448182	0.283277	0.254113	0.142857	0.037840	0.500000	D020228	D020228	D020228	D020228=D009853->D004791->D045504->*D020228*<-D008687<-D007004<-D045505
D011014	D008581	0.576839	0.491896	0.439073	0.629362	0.166667	0.077102	0.444444	D001423	D001423	D001423	D001423=D011014->D012141->D007239->*D001423*<-D008581<-D002494
D008775	D011239	0.948268	0.803438	0.713808	0.911199	0.500000	0.270500	0.947368	D011239	D011239	D011239	D011239=D008775->*D011239
D007511	C065179	0.000000	0.410315	0.218888	0.000000	0.125000	0.000000	0.222222	C0000000	C0000000	C0000000	C0000000=D007511->D010335->D013568->*C0000000*<-C065179<-D006538<-D005227<-D008055
D037061	D003000	0.000000	0.347036	0.221097	0.000000	0.100000	0.000000	0.181818	C0000000	C0000000	C0000000	C0000000=D037061->D005534->D009140->*C0000000*<-D003000<-D000959<-D002317<-D045506<-D020228<-D020164
D009181	D001759	0.796984	0.803438	0.659542	0.882219	0.500000	0.211106	0.857143	D009181	D009181	D009181	D009181=D009181*<-D001759
D009325	D017294	0.000000	0.376914	0.214950	0.000000	0.111111	0.000000	0.200000	C0000000	C0000000	C0000000	C0000000=D009325->D012817->D012816->D013568->*C0000000*<-D017294<-D002227<-D006575<-D006571
D016190	D002945	0.846814	0.688457	0.590556	0.807689	0.333333	0.154037	0.857143	D003432|D000970	D003432	D003432	D000970=D016190->*D000970*<-D002945|D003432=D016190->*D003432*<-D002945
D013587	D010406	0.000000	0.376914	0.237742	0.000000	0.111111	0.000000	0.200000	C0000000	C0000000	C0000000	C0000000=D013587->D015231->D012749->D014777->*C0000000*<-D010406<-D047090<-D013457<-D009930
D007547	D008790	0.505654	0.448182	0.353686	0.470638	0.142857	0.052198	0.625000	D000438|D002317	D000438	D002317	D000438=D007547->D013012->D013402->*D000438*<-D008790<-D011412<-D000605|D002317=D007547->D004234->D004232->D045283->*D002317*<-D008790<-D000959
D004318	D010406	0.600161	0.606877	0.409997	0.564392	0.250000	0.067512	0.800000	D000900	D000900	D000900	D000900=D004318->*D000900*<-D010406<-D047090
D014511	D007052	0.000000	0.347036	0.223668	0.000000	0.100000	0.000000	0.181818	C0000000	C0000000	C0000000	C0000000=D014511->D007674->D014570->D052801->*C0000000*<-D007052<-D010666<-D000146<-D002264<-D009930
D012135	D003490	0.479357	0.606877	0.388110	0.557604	0.250000	0.061087	0.666667	D012816	D012816	D012816	D012816=D012135->D012818->*D012816*<-D003490
D010195	D002386	0.000000	0.448182	0.246268	0.000000	0.142857	0.000000	0.250000	C0000000	C0000000	C0000000	C0000000=D010195->D010182->D004066->*C0000000*<-D002386<-D007905<-D005128
D013923	D004417	0.000000	0.410315	0.220798	0.000000	0.125000	0.000000	0.222222	C0000000	C0000000	C0000000	C0000000=D013923->D016769->D014652->D002318->*C0000000*<-D004417<-D012120<-D012140
D006505	D006529	0.691832	0.688457	0.550163	0.794599	0.333333	0.128080	0.750000	D008107	D008107	D008107	D008107=D006505->*D008107*<-D006529
D012001	D001044	0.430492	0.491896	0.405320	0.601518	0.166667	0.066084	0.615385	D009461	D009461	D009461	D009461=D012001->D006311->D012678->*D009461*<-D001044<-D014832
D013921	D006356	0.000000	0.376914	0.228580	0.000000	0.111111	0.000000	0.200000	C0000000	C0000000	C0000000	C0000000=D013921->D001791->D006402->D006425->*C0000000*<-D006356<-D012817<-D012816<-D013568
D001064	D010538	0.924815	0.688457	0.750292	0.939077	0.333333	0.319562	0.800000	D059413	D059413	D059413	D059413=D001064->*D059413*<-D010538
D004280	D010098	0.273658	0.448182	0.293395	0.308894	0.142857	0.039630	0.571429	D045505	D045505	D045505	D045505=D004280->D002316->D020011->*D045505*<-D010098<-D000701<-D002492
D037061	D003078	0.000000	0.448182	0.226376	0.000000	0.142857	0.000000	0.250000	C0000000	C0000000	C0000000	C0000000=D037061->D005534->D009140->*C0000000*<-D003078<-D000470<-D006571
D015736	D017311	0.754139	0.688457	0.488831	0.729796	0.333333	0.096781	0.857143	D004095|D000959|D002121|D014665	D004095	D002121	D000959=D015736->*D000959*<-D017311|D004095=D015736->*D004095*<-D017311|D002121=D015736->*D002121*<-D017311|D014665=D015736->*D014665*<-D017311
D009638	D015742	0.597125	0.491896	0.388484	0.548512	0.166667	0.061192	0.705882	D002492|D009930	D002492	D002492	D009930=D009638->D000605->D000438->*D009930*<-D015742<-D010636|D002492=D009638->D004983->D000431->*D002492*<-D015742<-D006993
D023341	D012913	0.398336	0.543598	0.378657	0.546245	0.200000	0.058505	0.600000	D012816	D012816	D012816	D012816=D023341->*D012816*<-D012913<-D012135<-D012818
D044343	D016572	0.000000	0.376914	0.232441	0.000000	0.111111	0.000000	0.200000	C0000000	C0000000	C0000000	C0000000=D044343->D009748->D009750->*C0000000*<-D016572<-D018501<-D045506<-D020228<-D020164
D007970	D001761	0.000000	0.376914	0.252432	0.000000	0.111111	0.000000	0.200000	C0000000	C0000000	C0000000	C0000000=D007970->D007960->D006402->D006425->*C0000000*<-D001761<-D006020<-D010455<-D000602
D015766	D008463	0.745169	0.688457	0.418304	0.619192	0.333333	0.070123	0.875000	D001562|D050257|D002219	D001562	D050257	D050257=D015766->*D050257*<-D008463|D002219=D015766->*D002219*<-D008463|D001562=D015766->*D001562*<-D008463
D019851	D014859	0.000000	0.376914	0.227710	0.000000	0.111111	0.000000	0.200000	C0000000	C0000000	C0000000	C0000000=D019851->D006402->D006425->*C0000000*<-D014859<-D012378<-D010575<-D004786<-D020164
D050197	D014098	0.000000	0.376914	0.214140	0.000000	0.111111	0.000000	0.200000	C0000000	C0000000	C0000000	C0000000=D050197->D001161->D001157->D014652->D002318->*C0000000*<-D014098<-D014076<-D009057
D004417	D009270	0.000000	0.410315	0.227142	0.000000	0.125000	0.000000	0.222222	C0000000	C0000000	C0000000	C0000000=D004417->D012120->D012140->*C0000000*<-D009270<-D009019<-D006576<-D006571
D018512	D008775	0.000000	0.410315	0.220122	0.000000	0.125000	0.000000	0.222222	C0000000	C0000000	C0000000	C0000000=D018512->D010272->*C0000000*<-D008775<-D018696<-D020011<-D020313<-D020164
D002006	D009270	0.000000	0.376914	0.227593	0.000000	0.111111	0.000000	0.200000	C0000000	C0000000	C0000000	C0000000=D002006->D016905->D001424->D001423->*C0000000*<-D009270<-D009019<-D006576<-D006571
D013789	C011819	0.000000	0.376914	0.216910	0.000000	0.111111	0.000000	0.200000	C0000000	C0000000	C0000000	C0000000=D013789->D006453->D030342->D009358->*C0000000*<-C011819<-D005296<-D058085<-D007287
D014376	D010167	0.000000	0.320008	0.226376	0.000000	0.090909	0.000000	0.166667	C0000000	C0000000	C0000000	C0000000=D014376->D009164->D000193->D016908->D001424->D001423->*C0000000*<-D010167<-D012877<-D012816<-D013568
D005996	D008790	0.478563	0.543598	0.353468	0.470376	0.200000	0.052146	0.714286	D002317	D002317	D002317	D002317=D005996->D014665->*D002317*<-D008790<-D000959
D006967	D008580	0.000000	0.491896	0.238632	0.000000	0.166667	0.000000	0.285714	C0000000	C0000000	C0000000	C0000000=D006967->D007154->*C0000000*<-D008580<-D009461<-D009422
D018496	C055122	0.000000	0.410315	0.212801	0.000000	0.125000	0.000000	0.222222	C0000000	C0000000	C0000000	C0000000=D018496->D012818->D012816->D013568->*C0000000*<-C055122<-D007783<-D009930
D003248	D004110	0.000000	0.376914	0.223393	0.000000	0.111111	0.000000	0.200000	C0000000	C0000000	C0000000	C0000000=D003248->D012817->D012816->D013568->*C0000000*<-D004110<-D001552<-D006574<-D006571
D002177	D009181	0.903976	0.803438	0.740160	0.924756	0.500000	0.305107	0.857143	D009181	D009181	D009181	D009181=D002177->*D009181
D019821	D005395	0.000000	0.376914	0.245277	0.000000	0.111111	0.000000	0.200000	C0000000	C0000000	C0000000	C0000000=D019821->D008148->D009281->D011084->D011083->*C0000000*<-D005395<-D009821<-D008055
D003128	D000860	0.559187	0.410315	0.386279	0.555406	0.125000	0.060579	0.461538	D012816	D012816	D012816	D012816=D003128->D014474->D003244->D019954->D009461->*D012816*<-D000860<-D012818
D014657	D012640	0.000000	0.448182	0.241600	0.000000	0.142857	0.000000	0.250000	C0000000	C0000000	C0000000	C0000000=D014657->D014652->D002318->*C0000000*<-D012640<-D009461<-D009422
D013575	D000525	0.000000	0.320008	0.216341	0.000000	0.090909	0.000000	0.166667	C0000000	C0000000	C0000000	C0000000=D013575->D014474->D003244->D019954->D001520->*C0000000*<-D000525<-D006993<-D045505<-D020228<-D020164
D006069	C055122	0.000000	0.410315	0.213361	0.000000	0.125000	0.000000	0.222222	C0000000	C0000000	C0000000	C0000000=D006069->D015231->D012749->D014777->*C0000000*<-C055122<-D007783<-D009930
D012552	D018512	0.631667	0.543598	0.460381	0.688976	0.200000	0.084986	0.500000	D010272	D010272	D010272	D010272=D012552->D014201->D006373->*D010272*<-D018512
C065179	D019821	0.000000	0.347036	0.215207	0.000000	0.100000	0.000000	0.181818	C0000000	C0000000	C0000000	C0000000=C065179->D006538->D005227->D008055->*C0000000*<-D019821<-D008148<-D009281<-D011084<-D011083
D000860	D001259	0.552941	0.491896	0.418139	0.593451	0.166667	0.070070	0.545455	D012816	D012816	D012816	D012816=D000860->D012818->*D012816*<-D001259<-D020820<-D009461
D003128	D002386	0.000000	0.376914	0.241576	0.000000	0.111111	0.000000	0.200000	C0000000	C0000000	C0000000	C0000000=D003128->D014474->D003244->D019954->D001520->*C0000000*<-D002386<-D007905<-D005128
D016642	D000639	0.681725	0.543598	0.467556	0.699554	0.200000	0.087817	0.777778	D000928|D014179	D000928	D000928	D000928=D016642->D018687->*D000928*<-D000639<-D000929|D014179=D016642->D018765->*D014179*<-D000639<-D018759
D000857	D003248	0.471857	0.491896	0.389795	0.559626	0.166667	0.061560	0.545455	D012816	D012816	D012816	D012816=D000857->D012678->D009461->*D012816*<-D003248<-D012817
D006261	D005483	0.468295	0.606877	0.383696	0.552304	0.250000	0.059868	0.666667	D012816	D012816	D012816	D012816=D006261->D010146->*D012816*<-D005483
D001761	D004221	0.310010	0.448182	0.333348	0.350386	0.142857	0.047566	0.571429	D045506	D045506	D045506	D045506=D001761->D000903->D000970->*D045506*<-D004221<-D000427<-D002491
D001361	D013217	0.851392	0.606877	0.653642	0.883692	0.250000	0.205491	0.727273	D044342	D044342	D044342	D044342=D001361->D003677->*D044342*<-D013217
D009181	D008775	0.000000	0.410315	0.244640	0.000000	0.125000	0.000000	0.222222	C0000000	C0000000	C0000000	C0000000=D009181->D001423->*C0000000*<-D008775<-D018696<-D020011<-D020313<-D020164
D001168	D018771	0.770078	0.688457	0.517224	0.749468	0.333333	0.110186	0.750000	D007592	D007592	D007592	D007592=D001168->*D007592*<-D018771
D009202	D000787	0.660482	0.606877	0.485373	0.703315	0.250000	0.095265	0.666667	D006331	D006331	D006331	D006331=D009202->*D006331*<-D000787<-D017202
D005355	D019821	0.000000	0.376914	0.225044	0.000000	0.111111	0.000000	0.200000	C0000000	C0000000	C0000000	C0000000=D005355->D010335->D013568->*C0000000*<-D019821<-D008148<-D009281<-D011084<-D011083
D006815	D013217	0.000000	0.410315	0.213496	0.000000	0.125000	0.000000	0.222222	C0000000	C0000000	C0000000	C0000000=D006815->D004068->D055688->*C0000000*<-D013217<-D044342<-D009748<-D009750
D018496	D000860	0.761020	0.688457	0.606907	0.857262	0.333333	0.165984	0.800000	D012818	D012818	D012818	D012818=D018496->*D012818*<-D000860
D007511	D007547	0.000000	0.410315	0.223114	0.000000	0.125000	0.000000	0.222222	C0000000	C0000000	C0000000	C0000000=D007511->D010335->D013568->*C0000000*<-D007547<-D013012<-D013402<-D002241
D000858	D014103	0.000000	0.347036	0.215504	0.000000	0.100000	0.000000	0.181818	C0000000	C0000000	C0000000	C0000000=D000858->D010049->D006058->D004700->*C0000000*<-D014103<-D020821<-D009069<-D002493<-D009422
D014376	D006469	0.000000	0.347036	0.226376	0.000000	0.100000	0.000000	0.181818	C0000000	C0000000	C0000000	C0000000=D014376->D009164->D000193->D016908->D001424->D001423->*C0000000*<-D006469<-D008171<-D012140
D013587	D003704	0.000000	0.410315	0.229971	0.000000	0.125000	0.000000	0.222222	C0000000	C0000000	C0000000	C0000000=D013587->D015231->D012749->D014777->*C0000000*<-D003704<-D019965<-D001523
D012798	D023341	0.000000	0.410315	0.212801	0.000000	0.125000	0.000000	0.222222	C0000000	C0000000	C0000000	C0000000=D012798->D012466->D009059->D009057->*C0000000*<-D023341<-D012816<-D013568
D006469	D006396	0.622241	0.606877	0.531314	0.788248	0.250000	0.117512	0.727273	D006470	D006470	D006470	D006470=D006469->*D006470*<-D006396<-D006471
D010167	D000418	0.000000	0.410315	0.253556	0.000000	0.125000	0.000000	0.222222	C0000000	C0000000	C0000000	C0000000=D010167->D012877->D012816->D013568->*C0000000*<-D000418<-D011506<-D000602
D013587	D006069	0.886206	0.688457	0.770731	0.946633	0.333333	0.350839	0.857143	D015231	D015231	D015231	D015231=D013587->*D015231*<-D006069
D004827	D008140	0.000000	0.347036	0.239971	0.000000	0.100000	0.000000	0.181818	C0000000	C0000000	C0000000	C0000000=D004827->D001927->D002493->D009422->*C0000000*<-D008140<-D006993<-D045505<-D020228<-D020164
D008199	D012135	0.000000	0.448182	0.219738	0.000000	0.142857	0.000000	0.250000	C0000000	C0000000	C0000000	C0000000=D008199->D008206->D006425->*C0000000*<-D012135<-D012143<-D002943
D006356	D015738	0.000000	0.376914	0.212801	0.000000	0.111111	0.000000	0.200000	C0000000	C0000000	C0000000	C0000000=D006356->D012817->D012816->D013568->*C0000000*<-D015738<-D013844<-D013457<-D009930
D001249	D052878	0.000000	0.448182	0.221905	0.000000	0.142857	0.000000	0.250000	C0000000	C0000000	C0000000	C0000000=D001249->D012130->D012140->*C0000000*<-D052878<-D014570<-D052801
D013923	D014859	0.000000	0.347036	0.223983	0.000000	0.100000	0.000000	0.181818	C0000000	C0000000	C0000000	C0000000=D013923->D016769->D014652->D002318->*C0000000*<-D014859<-D012378<-D010575<-D004786<-D020164
D000493	D003078	0.838232	0.688457	0.564133	0.806223	0.333333	0.136521	0.857143	D006074	D006074	D006074	D006074=D000493->*D006074*<-D003078
D006432	D018771	0.000000	0.376914	0.216109	0.000000	0.111111	0.000000	0.200000	C0000000	C0000000	C0000000	C0000000=D006432->D008664->D008661->D030342->D009358->*C0000000*<-D018771<-D007592<-D009140
D000547	D053139	0.553715	0.688457	0.403771	0.588579	0.333333	0.065618	0.857143	D000998	D000998	D000998	D000998=D000547->*D000998*<-D053139
D008581	D002443	0.000000	0.347036	0.222836	0.000000	0.100000	0.000000	0.181818	C0000000	C0000000	C0000000	C0000000=D008581->D002494->D001423->*C0000000*<-D002443<-D000900<-D000890<-D045506<-D020228<-D020164
D011014	D003490	0.000000	0.448182	0.226230	0.000000	0.142857	0.000000	0.250000	C0000000	C0000000	C0000000	C0000000=D011014->D012141->D012140->*C0000000*<-D003490<-D012816<-D013568
D013923	D013575	0.000000	0.347036	0.221604	0.000000	0.100000	0.000000	0.181818	C0000000	C0000000	C0000000	C0000000=D013923->D016769->D014652->D002318->*C0000000*<-D013575<-D014474<-D003244<-D019954<-D001520
D013064	D005996	0.000000	0.376914	0.224065	0.000000	0.111111	0.000000	0.200000	C0000000	C0000000	C0000000	C0000000=D013064->D007806->D003147->D019954->D001520->*C0000000*<-D005996<-D009574<-D009930
D014202	D007980	0.000000	0.347036	0.221990	0.000000	0.100000	0.000000	0.181818	C0000000	C0000000	C0000000	C0000000=D014202->D020820->D009461->D009422->*C0000000*<-D007980<-D004295<-D002395<-D000588<-D009930
D004827	D000857	0.458956	0.448182	0.392255	0.518368	0.142857	0.062255	0.400000	D009422	D009422	D009422	D009422=D004827->D001927->D002493->*D009422*<-D000857<-D012678<-D009461
D011595	D013974	0.000000	0.347036	0.227788	0.000000	0.100000	0.000000	0.181818	C0000000	C0000000	C0000000	C0000000=D011595->D011596->D019954->D001520->*C0000000*<-D013974<-D024322<-D000598<-D000596<-D000602
D000858	D004614	0.000000	0.320008	0.213283	0.000000	0.090909	0.000000	0.166667	C0000000	C0000000	C0000000	C0000000=D000858->D010049->D006058->D004700->*C0000000*<-D004614<-D015431<-D001836<-D001835<-D012816<-D013568
D004890	D010672	0.000000	0.347036	0.237419	0.000000	0.100000	0.000000	0.181818	C0000000	C0000000	C0000000	C0000000=D004890->D012871->D017437->*C0000000*<-D010672<-D000927<-D002491<-D045506<-D020228<-D020164
D003681	D002177	0.000000	0.448182	0.221742	0.000000	0.142857	0.000000	0.250000	C0000000	C0000000	C0000000	C0000000=D003681->D010335->D013568->*C0000000*<-D002177<-D009181<-D001423
D012135	D012001	0.432257	0.448182	0.380425	0.548371	0.142857	0.058980	0.500000	D012816	D012816	D012816	D012816=D012135->D012818->*D012816*<-D012001<-D006311<-D012678<-D009461
D003348	D000241	0.359999	0.491896	0.346484	0.364883	0.166667	0.050508	0.615385	D045506	D045506	D045506	D045506=D003348->D000893->*D045506*<-D000241<-D000889<-D002317
D001168	D037061	0.634588	0.688457	0.515748	0.748044	0.333333	0.109446	0.750000	D007592	D007592	D007592	D007592=D001168->*D007592*<-D037061
D004890	D014202	0.000000	0.410315	0.227203	0.000000	0.125000	0.000000	0.222222	C0000000	C0000000	C0000000	C0000000=D004890->D012871->D017437->*C0000000*<-D014202<-D020820<-D009461<-D009422
D009765	D012913	0.532093	0.448182	0.385399	0.554349	0.142857	0.060336	0.500000	D012816	D012816	D012816	D012816=D009765->D050177->D001835->*D012816*<-D012913<-D012135<-D012818
D004417	D003490	0.488496	0.606877	0.388849	0.558491	0.250000	0.061294	0.666667	D012816	D012816	D012816	D012816=D004417->D012818->*D012816*<-D003490
D006967	D014103	0.000000	0.410315	0.241675	0.000000	0.125000	0.000000	0.222222	C0000000	C0000000	C0000000	C0000000=D006967->D007154->*C0000000*<-D014103<-D020821<-D009069<-D002493<-D009422
D014511	D009325	0.000000	0.376914	0.217520	0.000000	0.111111	0.000000	0.200000	C0000000	C0000000	C0000000	C0000000=D014511->D007674->D014570->D052801->*C0000000*<-D009325<-D012817<-D012816<-D013568
D005759	D012640	0.000000	0.448182	0.241600	0.000000	0.142857	0.000000	0.250000	C0000000	C0000000	C0000000	C0000000=D005759->D005767->D004066->*C0000000*<-D012640<-D009461<-D009422
D003128	D006943	0.000000	0.347036	0.216341	0.000000	0.100000	0.000000	0.181818	C0000000	C0000000	C0000000	C0000000=D003128->D014474->D003244->D019954->D001520->*C0000000*<-D006943<-D044882<-D008659<-D009750
D000787	D006356	0.493464	0.491896	0.381317	0.549444	0.166667	0.059221	0.545455	D012816	D012816	D012816	D012816=D000787->D002637->D010146->*D012816*<-D006356<-D012817
D004417	C079890	0.000000	0.347036	0.213961	0.000000	0.100000	0.000000	0.181818	C0000000	C0000000	C0000000	C0000000=D004417->D012120->D012140->*C0000000*<-C079890<-D012602<-D012601<-D014326<-D006572<-D006571
D050171	D010959	0.000000	0.410315	0.233068	0.000000	0.125000	0.000000	0.222222	C0000000	C0000000	C0000000	C0000000=D050171->D052439->D008659->D009750->*C0000000*<-D010959<-D001779<-D001685
D006946	D012913	0.000000	0.376914	0.219738	0.000000	0.111111	0.000000	0.200000	C0000000	C0000000	C0000000	C0000000=D006946->D044882->D008659->D009750->*C0000000*<-D012913<-D012135<-D012143<-D002943
D007970	D010406	0.000000	0.376914	0.243775	0.000000	0.111111	0.000000	0.200000	C0000000	C0000000	C0000000	C0000000=D007970->D007960->D006402->D006425->*C0000000*<-D010406<-D047090<-D013457<-D009930
D008581	D008580	0.394566	0.543598	0.359353	0.478505	0.200000	0.053567	0.500000	D009422	D009422	D009422	D009422=D008581->D002493->*D009422*<-D008580<-D009461
D003248	D014700	0.000000	0.347036	0.226928	0.000000	0.100000	0.000000	0.181818	C0000000	C0000000	C0000000	C0000000=D003248->D012817->D012816->D013568->*C0000000*<-D014700<-D010627<-D005021<-D000588<-D009930
D050171	D006949	0.994026	0.803438	0.858714	0.971417	0.500000	0.524414	0.909091	D050171	D050171	D050171	D050171=D050171*<-D006949
D006469	D011479	0.000000	0.410315	0.225829	0.000000	0.125000	0.000000	0.222222	C0000000	C0000000	C0000000	C0000000=D006469->D008171->D012140->*C0000000*<-D011479<-D009687<-D011506<-D000602
D012135	D005665	0.000000	0.376914	0.216341	0.000000	0.111111	0.000000	0.200000	C0000000	C0000000	C0000000	C0000000=D012135->D012143->D002943->*C0000000*<-D005665<-D013424<-D000814<-D000588<-D009930
D000740	D014859	0.000000	0.376914	0.240763	0.000000	0.111111	0.000000	0.200000	C0000000	C0000000	C0000000	C0000000=D000740->D006402->D006425->*C0000000*<-D014859<-D012378<-D010575<-D004786<-D020164
D010292	D010292	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	D010292	D010292	D010292	D010292=D010292
C073008	D007328	0.313048	0.491896	0.324414	0.341351	0.166667	0.045664	0.615385	D045505	D045505	D045505	D045505=C073008->D012968->D050071->*D045505*<-D007328<-D007004
D007980	D002230	0.804559	0.688457	0.542826	0.793578	0.333333	0.123858	0.875000	D015259|D000978	D000978	D000978	D015259=D007980->*D015259*<-D002230|D000978=D007980->*D000978*<-D002230
D003048	D008775	0.000000	0.376914	0.230187	0.000000	0.111111	0.000000	0.200000	C0000000	C0000000	C0000000	C0000000=D003048->D011528->D010272->*C0000000*<-D008775<-D018696<-D020011<-D020313<-D020164
D011141	D007662	0.000000	0.347036	0.214140	0.000000	0.100000	0.000000	0.181818	C0000000	C0000000	C0000000	C0000000=D011141->D014555->D014570->D052801->*C0000000*<-D007662<-D000138<-D000137<-D008659<-D009750
D014098	D001259	0.541720	0.491896	0.445853	0.648276	0.166667	0.079528	0.615385	D009461	D009461	D009461	D009461=D014098->D005157->D010146->*D009461*<-D001259<-D020820
D008353	D000082	0.316033	0.448182	0.331991	0.349560	0.142857	0.047272	0.571429	D045505	D045505	D045505	D045505=D008353->D004234->D004232->D045283->*D045505*<-D000082<-D058633
D010031	D008580	0.000000	0.448182	0.220884	0.000000	0.142857	0.000000	0.250000	C0000000	C0000000	C0000000	C0000000=D010031->D004427->D010038->*C0000000*<-D008580<-D009461<-D009422
D001259	D007649	0.000000	0.347036	0.230879	0.000000	0.100000	0.000000	0.181818	C0000000	C0000000	C0000000	C0000000=D001259->D020820->D009461->D009422->*C0000000*<-D007649<-D003510<-D003516<-D047028<-D011083
D010406	D007052	0.374601	0.410315	0.331652	0.348537	0.125000	0.047199	0.533333	D045506|D009930	D009930	D045506	D045506=D010406->D047090->D000900->D000890->*D045506*<-D007052<-D000894<-D018501|D009930=D010406->D047090->D013457->*D009930*<-D007052<-D010666<-D000146<-D002264
D005395	D019821	0.000000	0.376914	0.245277	0.000000	0.111111	0.000000	0.200000	C0000000	C0000000	C0000000	C0000000=D005395->D009821->D008055->*C0000000*<-D019821<-D008148<-D009281<-D011084<-D011083
D053158	D000431	0.000000	0.376914	0.249897	0.000000	0.111111	0.000000	0.200000	C0000000	C0000000	C0000000	C0000000=D053158->D059411->D020924->D012816->D013568->*C0000000*<-D000431<-D000438<-D009930
D009181	D053448	0.000000	0.410315	0.236468	0.000000	0.125000	0.000000	0.222222	C0000000	C0000000	C0000000	C0000000=D009181->D001423->*C0000000*<-D053448<-D059411<-D020924<-D012816<-D013568
D004403	C036604	0.000000	0.347036	0.215307	0.000000	0.100000	0.000000	0.181818	C0000000	C0000000	C0000000	C0000000=D004403->D005759->D005767->D004066->*C0000000*<-C036604<-D011412<-D000605<-D000438<-D009930
D010930	D002110	0.000000	0.320008	0.226566	0.000000	0.090909	0.000000	0.166667	C0000000	C0000000	C0000000	C0000000=D010930->D015009->D004756->D016905->D001424->D001423->*C0000000*<-D002110<-D014970<-D000470<-D006571
D007251	D011014	0.785754	0.688457	0.594162	0.841031	0.333333	0.156595	0.800000	D012141	D012141	D012141	D012141=D007251->*D012141*<-D011014
D011565	D050197	0.000000	0.347036	0.217092	0.000000	0.100000	0.000000	0.181818	C0000000	C0000000	C0000000	C0000000=D011565->D017444->D012871->D017437->*C0000000*<-D050197<-D001161<-D001157<-D014652<-D002318
D011433	D016712	0.303796	0.448182	0.305575	0.320787	0.142857	0.041898	0.571429	D045506	D045506	D045506	D045506=D011433->D000959->D002317->*D045506*<-D016712<-D000900<-D000890
D014098	C041226	0.000000	0.376914	0.212801	0.000000	0.111111	0.000000	0.200000	C0000000	C0000000	C0000000	C0000000=D014098->D014076->D009057->*C0000000*<-C041226<-D011224<-D011799<-D006574<-D006571
D003882	D009135	0.836281	0.688457	0.606483	0.833109	0.333333	0.165663	0.800000	D009135	D009135	D009135	D009135=D003882->D009220->*D009135
D013217	D002945	0.000000	0.410315	0.240674	0.000000	0.125000	0.000000	0.222222	C0000000	C0000000	C0000000	C0000000=D013217->D044342->D009748->D009750->*C0000000*<-D002945<-D017671<-D007287
D000858	D000568	0.000000	0.376914	0.216910	0.000000	0.111111	0.000000	0.200000	C0000000	C0000000	C0000000	C0000000=D000858->D010049->D006058->D004700->*C0000000*<-D000568<-D008599<-D010335<-D013568
D000380	D000740	0.714736	0.543598	0.526293	0.749705	0.200000	0.114847	0.600000	D006402	D006402	D006402	D006402=D000380->D007970->D007960->*D006402*<-D000740
D014103	D013035	0.534369	0.491896	0.423799	0.623039	0.166667	0.071906	0.615385	D009461	D009461	D009461	D009461=D014103->D004421->D020820->*D009461*<-D013035<-D020879
D006432	D008463	0.000000	0.347036	0.218586	0.000000	0.100000	0.000000	0.181818	C0000000	C0000000	C0000000	C0000000=D006432->D008664->D008661->D030342->D009358->*C0000000*<-D008463<-D001562<-D006574<-D006571
D000858	D002230	0.000000	0.410315	0.213478	0.000000	0.125000	0.000000	0.222222	C0000000	C0000000	C0000000	C0000000=D000858->D010049->D006058->D004700->*C0000000*<-D002230<-D006834<-D009930
D000420	C057823	0.920636	0.803438	0.924012	0.988159	0.500000	0.706695	0.952381	D000420	D000420	D000420	D000420=D000420*<-C057823
D001168	D000686	0.000000	0.410315	0.243384	0.000000	0.125000	0.000000	0.222222	C0000000	C0000000	C0000000	C0000000=D001168->D007592->D009140->*C0000000*<-D000686<-D057165<-D008659<-D009750
D003490	D004837	0.000000	0.410315	0.226145	0.000000	0.125000	0.000000	0.222222	C0000000	C0000000	C0000000	C0000000=D003490->D012816->D013568->*C0000000*<-D004837<-D002395<-D000588<-D009930
D015738	D011899	0.822307	0.688457	0.674524	0.901217	0.333333	0.226060	0.888889	D006635|D000897	D006635	D006635	D006635=D015738->*D006635*<-D011899|D000897=D015738->*D000897*<-D011899
D004827	D007511	0.000000	0.410315	0.243888	0.000000	0.125000	0.000000	0.222222	C0000000	C0000000	C0000000	C0000000=D004827->D001927->D002493->D009422->*C0000000*<-D007511<-D010335<-D013568
D009041	D009325	0.478533	0.606877	0.389795	0.559626	0.250000	0.061560	0.666667	D012816	D012816	D012816	D012816=D009041->*D012816*<-D009325<-D012817
D015047	D010930	0.461925	0.448182	0.394248	0.576725	0.142857	0.062825	0.400000	D001423	D001423	D001423	D001423=D015047->*D001423*<-D010930<-D015009<-D004756<-D016905<-D001424
D008580	D000212	0.000000	0.347036	0.227483	0.000000	0.100000	0.000000	0.181818	C0000000	C0000000	C0000000	C0000000=D008580->D009461->D009422->*C0000000*<-D000212<-D000998<-D000890<-D045506<-D020228<-D020164
