Concept 1	Concept 2	LIN	LCH	INTRINSIC_LCH	INTRINSIC_LIN	PATH	INTRINSIC_PATH	WUPALMER	lcs(s)	corpus lcs	intrinsic lcs	paths
C0242339	C0002962	0.276475	0.404365	0.332642	0.395535	0.111111	0.046966	0.428571	C0012674	C0012674	C0012674	C0012674=C0242339->C0154251->C0025517->C0028715->*C0012674*<-C0002962<-C0151744<-C0018799<-C0007222
C0017536	C0376286	0.245903	0.404365	0.328100	0.390327	0.111111	0.045998	0.428571	C0012674	C0012674	C0012674	C0012674=C0017536->C0021832->C0030499->*C0012674*<-C0376286<-C0011156<-C0162429<-C0028709<-C0028715
C0036572	C0995182	0.000000	0.000000	0.381943	0.000000	0.000000	0.000000	0.000000				
C0074393	C0016365	0.796284	0.702183	0.554659	0.805527	0.333333	0.129913	0.900000	C0162758	C0162758	C0162758	C0162758=C0074393->*C0162758*<-C0016365
C0031154	C0004134	0.247736	0.436295	0.342250	0.406645	0.125000	0.049080	0.461538	C0012674	C0012674	C0012674	C0012674=C0031154->C0031142->C0012242->*C0012674*<-C0004134<-C0013384<-C0027854<-C0027765
C0246719	C0102118	0.000000	0.624196	0.431246	0.645327	0.250000	0.073796	0.823529	C1563726	C1563726	C1563726	C1563726=C0246719->C0140610->*C1563726*<-C0102118
C0003862	C0159075	0.000000	0.000000	0.358198	0.000000	0.000000	0.000000	0.000000				
C0149651	C0009806	0.000000	0.000000	0.365280	0.000000	0.000000	0.000000	0.000000				
C0070166	C0286651	0.466284	0.436295	0.305510	0.348903	0.125000	0.041475	0.631579	C0000000|C0019399|C1258064|C1258062	C0019399	C1258062	C0000000=C0070166->C0032177->C0032188->*C0000000*<-C0286651<-C0019227<-C0015684<-C0002052|C1258064=C0070166->C0032177->C0018938->*C1258064*<-C0286651<-C0003277<-C0086440<-C2936244|C1258062=C0070166->C0040207->C0016018->C1563784->*C1258062*<-C0286651<-C0360714<-C0014432|C0019399=C0070166->C0040207->C2936588->C0034255->*C0019399*<-C0286651<-C0034325<-C0004504
C0014563	C0028351	0.971957	0.812098	0.864626	0.973149	0.500000	0.537736	0.956522	C0014563	C0014563	C0014563	C0014563=C0014563*<-C0028351
C0009806	C0011991	0.816131	0.702183	0.662268	0.893250	0.333333	0.212728	0.857143	C0037089	C0037089	C0037089	C0037089=C0009806->*C0037089*<-C0011991
C0003864	C1623038	0.000000	0.436295	0.337538	0.401180	0.125000	0.048032	0.461538	C0012674	C0012674	C0012674	C0012674=C0003864->C0022408->C0026857->*C0012674*<-C1623038<-C0016059<-C0030660<-C0039058
C0025289	C0041296	0.616153	0.436295	0.478942	0.689050	0.125000	0.091824	0.533333	C0004615	C0004615	C0004615	C0004615=C0025289->C0007684->*C0004615*<-C0041296<-C0026918<-C0001255<-C0085426<-C0004623
C0012833	C0001962	0.017922	0.375804	0.269826	0.068039	0.100000	0.035218	0.307692	C0000000|C1256741	C1256741	C1256741	C0000000=C0012833->C0036659->C0027854->C0422837->*C0000000*<-C0001962<-C0001975<-C0029224<-C0007995<-C1256741|C1256741=C0012833->C0036659->C0027854->C0027765->C0012674->*C1256741*<-C0001962<-C0001975<-C0029224<-C0007995
C0086543	C0027358	0.017160	0.375804	0.265687	0.066803	0.100000	0.034556	0.307692	C1256741	C1256741	C1256741	C1256741=C0086543->C0023308->C0015397->C0012674->*C1256741*<-C0027358<-C0026548<-C0019403<-C0019398<-C0007995
C0085631	C0026549	0.016356	0.349966	0.248301	0.061845	0.090909	0.031910	0.285714	C1256741	C1256741	C1256741	C1256741=C0085631->C0013384->C0027854->C0027765->C0012674->*C1256741*<-C0026549<-C0026548<-C0019403<-C0019398<-C0007995
C0003126	C0003564	0.000000	0.514281	0.403711	0.597075	0.166667	0.065047	0.705882	C0027854	C0027854	C0027854	C0027854=C0003126->C0553757->C0036659->*C0027854*<-C0003564<-C0042940
C0013132	C0006982	0.000000	0.000000	0.361386	0.000000	0.000000	0.000000	0.000000				
C1623038	C0025677	0.000000	0.326379	0.249215	0.062097	0.083333	0.032044	0.266667	C0000000|C1256741	C1256741	C1256741	C0000000=C1623038->C0016059->C0030660->C0039058->C0012674->C1256741->*C0000000*<-C0025677<-C0003191<-C1258064<-C0600511<-C0600512|C1256741=C1623038->C0016059->C0030660->C0039058->C0012674->*C1256741*<-C0025677<-C0003191<-C1258064<-C0600511<-C0600505<-C0007995
C0017601	C0018681	0.259447	0.436295	0.331747	0.394506	0.125000	0.046774	0.461538	C0000000|C0012674	C0012674	C0012674	C0000000=C0017601->C0028840->C0017614->*C0000000*<-C0018681<-C0030193<-C0027854<-C0422837|C0012674=C0017601->C0028840->C0015397->*C0012674*<-C0018681<-C0030193<-C0037088<-C0039058
C0039070	C1883552	0.000000	0.000000	0.371035	0.000000	0.000000	0.000000	0.000000				
C2004489	C0018834	0.000000	0.000000	0.357654	0.000000	0.000000	0.000000	0.000000				
C0032143	C0038418	0.883951	0.702183	0.678899	0.901930	0.333333	0.229575	0.909091	C0032144|C0016018	C0032144	C0032144	C0016018=C0032143->*C0016018*<-C0038418|C0032144=C0032143->*C0032144*<-C0038418
C0052796	C0008809	0.530939	0.624196	0.395295	0.550030	0.250000	0.062586	0.842105	C0279516|C0003204	C0279516	C0279516	C0279516=C0052796->*C0279516*<-C0008809<-C0949665|C0003204=C0052796->C0279516->*C0003204*<-C0008809
C0007398	C0027358	0.015312	0.375804	0.242249	0.060205	0.100000	0.031037	0.307692	C0000000|C1256741	C1256741	C1256741	C0000000=C0007398->C0525041->C0027854->C0422837->*C0000000*<-C0027358<-C0027410<-C1258063<-C0600511<-C0600512|C1256741=C0007398->C0525041->C0004928->C1256749->*C1256741*<-C0027358<-C0026548<-C0019403<-C0019398<-C0007995
C0003862	C0000970	0.000000	0.375804	0.229262	0.000000	0.100000	0.000000	0.181818	C0000000	C0000000	C0000000	C0000000=C0003862->C0030193->C0027854->C0422837->*C0000000*<-C0000970<-C0003419<-C1258063<-C0600511<-C0600512
C0005747	C0270327	0.185616	0.404365	0.313173	0.373431	0.111111	0.042957	0.428571	C0012674	C0012674	C0012674	C0012674=C0005747->C0015423->C0015397->*C0012674*<-C0270327<-C0014394<-C0042035<-C0042075<-C1720894
C0085635	C0018681	0.000000	0.000000	0.363219	0.000000	0.000000	0.000000	0.000000				
C0025289	C0018681	0.499528	0.514281	0.373304	0.500935	0.166667	0.056586	0.615385	C0027765	C0027765	C0027765	C0027765=C0025289->C0007682->*C0027765*<-C0018681<-C0030193<-C0027854
C0017628	C0289313	0.663467	0.702183	0.474574	0.705122	0.333333	0.090004	0.875000	C0020616	C0020616	C0020616	C0020616=C0017628->*C0020616*<-C0289313
C0004153	C0858529	0.000000	0.000000	0.361386	0.000000	0.000000	0.000000	0.000000				
C0003126	C0231617	0.000000	0.000000	0.357654	0.000000	0.000000	0.000000	0.000000				
C0235250	C0061851	0.000000	0.000000	0.361690	0.000000	0.000000	0.000000	0.000000				
C0002962	C0231618	0.000000	0.000000	0.359559	0.000000	0.000000	0.000000	0.000000				
C0398623	C0019079	0.234693	0.472493	0.323612	0.385212	0.142857	0.045062	0.500000	C0012674	C0012674	C0012674	C0012674=C0398623->C0018939->C0018981->*C0012674*<-C0019079<-C0024115<-C0035242
C0028754	C0076275	0.015851	0.375804	0.228285	0.056578	0.100000	0.029113	0.307692	C1256741	C1256741	C1256741	C1256741=C0028754->C1257763->C0028709->C0028715->C0012674->*C1256741*<-C0076275<-C0022947<-C0029224<-C0007995
C0017642	C0020740	0.313427	0.436295	0.313204	0.342167	0.125000	0.042963	0.631579	C1258063|C0600511|C0029224	C0029224	C1258063	C0600511=C0017642->C0020616->C1258063->*C0600511*<-C0020740<-C0003211<-C0003191<-C1258064|C1258063=C0017642->C0020616->*C1258063*<-C0020740<-C0242937<-C0002771<-C0243058<-C0243049|C0029224=C0017642->C0038766->C0041942->*C0029224*<-C0020740<-C0031497<-C0001131<-C0007066
C0004153	C0021400	0.251006	0.404365	0.312302	0.372456	0.111111	0.042786	0.428571	C0012674	C0012674	C0012674	C0012674=C0004153->C0003850->C0003838->C0042373->C0007222->*C0012674*<-C0021400<-C0035243<-C0035242
C0231655	C0018520	0.000000	0.000000	0.357654	0.000000	0.000000	0.000000	0.000000				
C0019209	C0019214	0.000000	0.000000	0.362477	0.000000	0.000000	0.000000	0.000000				
C0003126	C0012265	0.000000	0.349966	0.224267	0.000000	0.090909	0.000000	0.166667	C0000000	C0000000	C0000000	C0000000=C0003126->C0553757->C0036659->C0027854->C0422837->*C0000000*<-C0012265<-C0014432<-C1258062<-C0600511<-C0600512
C0025289	C0042313	0.017037	0.375804	0.251312	0.062678	0.100000	0.032353	0.307692	C1256741	C1256741	C1256741	C1256741=C0025289->C0007684->C0004615->C0012674->*C1256741*<-C0042313<-C0017953<-C0017906<-C0007004<-C0007995
C0751229	C0037384	0.000000	0.000000	0.357654	0.000000	0.000000	0.000000	0.000000				
C0392071	C0008809	0.000000	0.000000	0.382948	0.000000	0.000000	0.000000	0.000000				
C0016204	C0018520	0.634676	0.702183	0.608839	0.860865	0.333333	0.166528	0.857143	C0037089	C0037089	C0037089	C0037089=C0016204->*C0037089*<-C0018520
C0016382	C0060277	0.011864	0.375804	0.230794	0.057214	0.100000	0.029450	0.307692	C1256741	C1256741	C1256741	C1256741=C0016382->C0037088->C0039058->C0012674->*C1256741*<-C0060277<-C0015889<-C0684279<-C0021521<-C0007995
C0152149	C0003564	0.000000	0.000000	0.361124	0.000000	0.000000	0.000000	0.000000				
C0018995	C0003864	0.267903	0.404365	0.341932	0.406275	0.111111	0.049008	0.428571	C0012674	C0012674	C0012674	C0012674=C0018995->C0025534->C0025521->C0025517->C0028715->*C0012674*<-C0003864<-C0022408<-C0026857
C0149651	C0042878	0.000000	0.000000	0.377743	0.000000	0.000000	0.000000	0.000000				
C0152149	C0040460	0.000000	0.000000	0.357654	0.000000	0.000000	0.000000	0.000000				
C0232471	C0020175	0.000000	0.000000	0.358727	0.000000	0.000000	0.000000	0.000000				
C0036396	C0020740	0.000000	0.375804	0.222541	0.000000	0.100000	0.000000	0.181818	C0000000	C0000000	C0000000	C0000000=C0036396->C0027796->C0751372->*C0000000*<-C0020740<-C0003211<-C0003191<-C1258064<-C0600511<-C0600512
C0006277	C0032285	0.787338	0.702183	0.636181	0.872507	0.333333	0.188758	0.857143	C0035243	C0035243	C0035243	C0035243=C0006277->*C0035243*<-C0032285
C0006840	C0025815	0.016927	0.375804	0.240214	0.059663	0.100000	0.030749	0.307692	C1256741	C1256741	C1256741	C1256741=C0006840->C0026946->C0004615->C0012674->*C1256741*<-C0025815<-C0017710<-C0019932<-C0019934<-C0007995
C0037384	C0001962	0.017831	0.375804	0.266937	0.067174	0.100000	0.034754	0.307692	C1256741	C1256741	C1256741	C1256741=C0037384->C0035234->C0035245->C0008816->C2930671->*C1256741*<-C0001962<-C0001975<-C0029224<-C0007995
C0232197	C0357929	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000				
C0012265	C0012373	0.492283	0.624196	0.380364	0.502024	0.250000	0.058447	0.823529	C0007220	C0007220	C0007220	C0007220=C0012265->C0003195->*C0007220*<-C0012373
C0002333	C0024002	0.714686	0.702183	0.506470	0.748649	0.333333	0.104171	0.909091	C0040616|C0020592|C0242976	C0040616	C0040616	C0242976=C0002333->*C0242976*<-C0024002|C0040616=C0002333->*C0040616*<-C0024002|C0020592=C0002333->*C0020592*<-C0024002
C0019158	C1623038	0.000000	0.436295	0.326631	0.388650	0.125000	0.045690	0.461538	C0012674	C0012674	C0012674	C0012674=C0019158->C0023895->C0012242->*C0012674*<-C1623038<-C0016059<-C0030660<-C0039058
C0013404	C0025815	0.016413	0.375804	0.235499	0.058424	0.100000	0.030091	0.307692	C1256741	C1256741	C1256741	C1256741=C0013404->C0035204->C0035242->C0012674->*C1256741*<-C0025815<-C0017710<-C0019932<-C0019934<-C0007995
C0149651	C0885057	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000				
C0035435	C0917801	0.000000	0.404365	0.330957	0.393600	0.111111	0.046605	0.428571	C0012674	C0012674	C0012674	C0012674=C0035435->C0026857->*C0012674*<-C0917801<-C0021603<-C0752287<-C0700201<-C0851578<-C0027765
C0035435	C0032950	0.019767	0.404365	0.266622	0.067081	0.111111	0.034704	0.333333	C1256741	C1256741	C1256741	C1256741=C0035435->C0026857->C0012674->*C1256741*<-C0032950<-C0017710<-C0019932<-C0019934<-C0007995
C0011847	C0020456	0.000000	0.000000	0.361861	0.000000	0.000000	0.000000	0.000000				
C0232197	C0043031	0.000000	0.000000	0.370098	0.000000	0.000000	0.000000	0.000000				
C0877781	C0017887	0.000000	0.436295	0.219872	0.000000	0.125000	0.000000	0.222222	C0000000	C0000000	C0000000	C0000000=C0877781->C0018681->C0030193->C0027854->C0422837->*C0000000*<-C0017887<-C0013349
C0040038	C0232197	0.000000	0.000000	0.379482	0.000000	0.000000	0.000000	0.000000				
C0019079	C0043031	0.015458	0.349966	0.231029	0.057274	0.090909	0.029481	0.285714	C1256741	C1256741	C1256741	C1256741=C0019079->C0024115->C0035242->C0012674->*C1256741*<-C0043031<-C0035805<-C0031253<-C1256754<-C0600505<-C0007995
C0029456	C0246719	0.000000	0.304681	0.234022	0.058042	0.076923	0.029888	0.250000	C0000000|C1256741	C1256741	C1256741	C0000000=C0029456->C0005944->C0005940->C0026857->C0012674->C1256741->*C0000000*<-C0246719<-C0140610<-C1563726<-C1258063<-C0600511<-C0600512|C1256741=C0029456->C0005944->C0005940->C0026857->C0012674->*C1256741*<-C0246719<-C0140610<-C1563726<-C1258063<-C0600511<-C0600505<-C0007995
C0004134	C0009806	0.520808	0.514281	0.424040	0.601514	0.166667	0.071398	0.666667	C0037088	C0037088	C0037088	C0037088=C0004134->C0013384->C0027854->*C0037088*<-C0009806<-C0037089
C0026946	C0009187	0.282412	0.514281	0.359952	0.427427	0.166667	0.053228	0.545455	C0012674	C0012674	C0012674	C0012674=C0026946->C0004615->*C0012674*<-C0009187<-C0033740<-C0030499
C0036396	C0231236	0.000000	0.000000	0.358604	0.000000	0.000000	0.000000	0.000000				
C0009014	C0025859	0.825730	0.702183	0.548473	0.792603	0.333333	0.126282	0.900000	C0039051|C0003364	C0039051	C0039051	C0039051=C0009014->*C0039051*<-C0025859|C0003364=C0009014->*C0003364*<-C0025859
C0003615	C0007546	0.015087	0.326379	0.229746	0.056947	0.083333	0.029308	0.266667	C1256741	C1256741	C1256741	C1256741=C0003615->C0017160->C0017178->C0012242->C0012674->*C1256741*<-C0007546<-C2266959<-C0039858<-C0038776<-C0021521<-C0007995
C0007561	C0007557	0.498769	0.702183	0.370828	0.520391	0.333333	0.055948	0.888889	C0279516	C0279516	C0279516	C0279516=C0007561->*C0279516*<-C0007557
C0877781	C0000970	0.000000	0.349966	0.228960	0.000000	0.090909	0.000000	0.166667	C0000000	C0000000	C0000000	C0000000=C0877781->C0018681->C0030193->C0027854->C0422837->*C0000000*<-C0000970<-C0003419<-C1258063<-C0600511<-C0600512
C0070166	C0043031	0.567756	0.563705	0.371944	0.515046	0.200000	0.056235	0.777778	C0018938	C0018938	C0018938	C0018938=C0070166->C0032177->*C0018938*<-C0043031<-C0003280
C0017160	C0013369	0.852791	0.812098	0.762643	0.938878	0.500000	0.336975	0.923077	C0017160	C0017160	C0017160	C0017160=C0017160*<-C0013369
C0014544	C0019209	0.256912	0.436295	0.361917	0.429757	0.125000	0.053709	0.461538	C0012674	C0012674	C0012674	C0012674=C0014544->C0006111->C0007682->C0027765->*C0012674*<-C0019209<-C0023895<-C0012242
C0020639	C0020175	0.014751	0.375804	0.226152	0.056043	0.100000	0.028830	0.307692	C1256741	C1256741	C1256741	C1256741=C0020639->C0005830->C0018939->C0018981->C0012674->*C1256741*<-C0020175<-C1720791<-C2350828<-C2930671
C0013404	C0073992	0.014785	0.326379	0.226654	0.056169	0.083333	0.028896	0.266667	C1256741	C1256741	C1256741	C1256741=C0013404->C0035204->C0035242->C0012674->*C1256741*<-C0073992<-C0001927<-C0014983<-C0002530<-C0002508<-C0029224<-C0007995
C0028978	C0025598	0.239112	0.472493	0.291825	0.284116	0.142857	0.038953	0.625000	C0600511	C0600511	C0600511	C0600511=C0028978->C0014432->C1258062->*C0600511*<-C0025598<-C0020616<-C1258063
C0008838	C0061851	0.330705	0.514281	0.334379	0.360062	0.166667	0.047341	0.705882	C1258064	C1258064	C1258064	C1258064=C0008838->C0003392->*C1258064*<-C0061851<-C0003297<-C0007680
C0025815	C0032950	0.949566	0.812098	0.728520	0.919287	0.500000	0.288192	0.956522	C0032950	C0032950	C0032950	C0032950=C0025815->*C0032950
C0022116	C0286651	0.016240	0.375804	0.230053	0.057025	0.100000	0.029350	0.307692	C0000000|C1256741	C1256741	C1256741	C0000000=C0022116->C0030660->C0039058->C0012674->C1256741->*C0000000*<-C0286651<-C0019227<-C0015684<-C0002052|C1256741=C0022116->C0030660->C0039058->C0012674->*C1256741*<-C0286651<-C0019227<-C0015684<-C0023779<-C0007995
C0231655	C0017887	0.000000	0.000000	0.372799	0.000000	0.000000	0.000000	0.000000				
C0026946	C0005716	0.801895	0.812098	0.673772	0.892770	0.500000	0.224244	0.909091	C0026946	C0026946	C0026946	C0026946=C0026946*<-C0005716
C0027497	C0061851	0.015102	0.349966	0.228840	0.056718	0.090909	0.029187	0.285714	C1256741	C1256741	C1256741	C1256741=C0027497->C0037089->C0037088->C0039058->C0012674->*C1256741*<-C0061851<-C0006974<-C0019401<-C0019398<-C0007995
C0008402	C1142985	0.680852	0.702183	0.509715	0.762205	0.333333	0.105731	0.900000	C0003277	C0003277	C0003277	C0003277=C0008402->*C0003277*<-C1142985
C1883552	C0074554	0.000000	0.000000	0.362813	0.000000	0.000000	0.000000	0.000000				
C0152447	C0003564	0.000000	0.000000	0.361124	0.000000	0.000000	0.000000	0.000000				
C0079083	C0008838	0.842087	0.702183	0.591753	0.812097	0.333333	0.153986	0.888889	C0010360|C0003392	C0010360	C0010360	C0003392=C0079083->*C0003392*<-C0008838|C0010360=C0079083->*C0010360*<-C0008838
C0442874	C0039128	0.000000	0.000000	0.368968	0.000000	0.000000	0.000000	0.000000				
C0039128	C0220892	0.000000	0.326379	0.230431	0.057121	0.083333	0.029401	0.266667	C1256741	C1256741	C1256741	C1256741=C0039128->C0036917->C0004623->C0004615->C0012674->*C1256741*<-C0220892<-C0030842<-C0282215<-C0038776<-C0021521<-C0007995
C0022251	C0025859	0.516219	0.472493	0.360880	0.478392	0.142857	0.053454	0.700000	C0007220|C0001975	C0001975	C0007220	C0007220=C0022251->C0012800->C0012798->C1258001->*C0007220*<-C0025859<-C0003195|C0001975=C0022251->C0037688->C0038654->*C0001975*<-C0025859<-C0033442<-C0002530
C0027697	C0553735	0.000000	0.000000	0.384819	0.000000	0.000000	0.000000	0.000000				
C0013090	C0220892	0.000000	0.563705	0.376539	0.527311	0.200000	0.057431	0.800000	C0279516	C0279516	C0279516	C0279516=C0013090->*C0279516*<-C0220892<-C0030842<-C0282215
C0041948	C0020740	0.016022	0.326379	0.237473	0.058940	0.083333	0.030365	0.266667	C1256741	C1256741	C1256741	C1256741=C0041948->C0022658->C0042075->C1720894->C0012674->*C1256741*<-C0020740<-C0031497<-C0001131<-C0007066<-C0029224<-C0007995
C0034642	C0010520	0.000000	0.563705	0.382733	0.552137	0.200000	0.059085	0.714286	C0037088	C0037088	C0037088	C0037088=C0034642->C0035234->C0037090->*C0037088*<-C0010520
C0231451	C0020175	0.000000	0.000000	0.358727	0.000000	0.000000	0.000000	0.000000				
C0152149	C0246719	0.000000	0.000000	0.357654	0.000000	0.000000	0.000000	0.000000				
C1623038	C0018995	0.000000	0.375804	0.313173	0.373431	0.100000	0.042957	0.400000	C0012674	C0012674	C0012674	C0012674=C1623038->C0016059->C0030660->C0039058->*C0012674*<-C0018995<-C0025534<-C0025521<-C0025517<-C0028715
C0030305	C0086543	0.260226	0.472493	0.353926	0.420309	0.142857	0.051778	0.500000	C0012674	C0012674	C0012674	C0012674=C0030305->C0030286->C0012242->*C0012674*<-C0086543<-C0023308<-C0015397
C0030305	C0332566	0.000000	0.000000	0.366293	0.000000	0.000000	0.000000	0.000000				
C0040038	C0013404	0.254133	0.436295	0.329536	0.391971	0.125000	0.046302	0.461538	C0012674	C0012674	C0012674	C0012674=C0040038->C0085307->C0042373->C0007222->*C0012674*<-C0013404<-C0035204<-C0035242
C0019158	C0019209	0.699605	0.702183	0.572743	0.819697	0.333333	0.141139	0.833333	C0023895	C0023895	C0023895	C0023895=C0019158->*C0023895*<-C0019209
C0034880	C0003564	0.440347	0.514281	0.403711	0.597075	0.166667	0.065047	0.705882	C0027854	C0027854	C0027854	C0027854=C0034880->C0260662->C0036659->*C0027854*<-C0003564<-C0042940
C0040034	C0018834	0.228622	0.404365	0.331396	0.394103	0.111111	0.046698	0.428571	C0012674	C0012674	C0012674	C0012674=C0040034->C0005818->C0018939->C0018981->*C0012674*<-C0018834<-C0037089<-C0037088<-C0039058
C0003615	C0031154	0.926632	0.702183	0.783920	0.951962	0.333333	0.371488	0.857143	C1112209	C1112209	C1112209	C1112209=C0003615->*C1112209*<-C0031154
C0025587	C0009262	0.013253	0.404365	0.238525	0.059216	0.111111	0.030512	0.333333	C1256741	C1256741	C1256741	C1256741=C0025587->C0016510->C0026857->C0012674->*C1256741*<-C0009262<-C0002062<-C0019398<-C0007995
C0741439	C1282609	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000				
C0028351	C0033487	0.604229	0.514281	0.393410	0.546612	0.166667	0.062048	0.761905	C0029224|C0007681	C0007681	C0007681	C0029224=C0028351->C0002530->C0002508->*C0029224*<-C0033487<-C0031428|C0007681=C0028351->C0014983->C0001962->*C0007681*<-C0033487<-C0020592
C0035435	C0162323	0.000000	0.000000	0.385010	0.000000	0.000000	0.000000	0.000000				
C0085593	C0037384	0.409279	0.563705	0.377447	0.545766	0.200000	0.057671	0.714286	C0037088	C0037088	C0037088	C0037088=C0085593->*C0037088*<-C0037384<-C0035234<-C0037090
C0276185	C0752270	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000				
C1257763	C0010592	0.018634	0.349966	0.242641	0.060310	0.090909	0.031093	0.285714	C0000000|C1256741	C1256741	C1256741	C0000000=C1257763->C0028709->C0028715->C0012674->C1256741->*C0000000*<-C0010592<-C0003191<-C1258064<-C0600511<-C0600512|C1256741=C1257763->C0028709->C0028715->C0012674->*C1256741*<-C0010592<-C0010594<-C0030957<-C0030956<-C0002526<-C0007995
C0023530	C0005740	0.016958	0.349966	0.262018	0.065726	0.090909	0.033980	0.285714	C1256741	C1256741	C1256741	C1256741=C0023530->C0023510->C0018939->C0018981->C0012674->*C1256741*<-C0005740<-C0017953<-C0017906<-C0007004<-C0007995
C0040165	C0279175	0.000000	0.000000	0.393653	0.000000	0.000000	0.000000	0.000000				
C0004153	C0152447	0.000000	0.000000	0.361386	0.000000	0.000000	0.000000	0.000000				
C0232197	C0040165	0.000000	0.000000	0.393653	0.000000	0.000000	0.000000	0.000000				
C0398623	C0043031	0.016579	0.349966	0.240915	0.059849	0.090909	0.030848	0.285714	C1256741	C1256741	C1256741	C1256741=C0398623->C0018939->C0018981->C0012674->*C1256741*<-C0043031<-C0035805<-C0031253<-C1256754<-C0600505<-C0007995
C0018991	C0018681	0.601125	0.563705	0.419980	0.616152	0.200000	0.070082	0.750000	C0027854	C0027854	C0027854	C0027854=C0018991->C0522224->*C0027854*<-C0018681<-C0030193
C0004153	C0040460	0.223144	0.404365	0.312302	0.372456	0.111111	0.042786	0.428571	C0012674	C0012674	C0012674	C0012674=C0004153->C0003850->C0003838->C0042373->C0007222->*C0012674*<-C0040460<-C0040435<-C0038368
C0009024	C0037763	0.000000	0.000000	0.366635	0.000000	0.000000	0.000000	0.000000				
C0553735	C0027697	0.000000	0.000000	0.384819	0.000000	0.000000	0.000000	0.000000				
C0013404	C0027358	0.016786	0.375804	0.241755	0.060073	0.100000	0.030967	0.307692	C1256741	C1256741	C1256741	C1256741=C0013404->C0035204->C0035242->C0012674->*C1256741*<-C0027358<-C0026548<-C0019403<-C0019398<-C0007995
C0006309	C0027358	0.016575	0.349966	0.242249	0.060205	0.090909	0.031037	0.285714	C1256741	C1256741	C1256741	C1256741=C0006309->C0085423->C0004623->C0004615->C0012674->*C1256741*<-C0027358<-C0026548<-C0019403<-C0019398<-C0007995
C0025287	C0020453	0.453187	0.563705	0.402882	0.596097	0.200000	0.064800	0.750000	C0027854	C0027854	C0027854	C0027854=C0025287->*C0027854*<-C0020453<-C0752262<-C0036659
C0039730	C0060277	0.013178	0.349966	0.235025	0.058301	0.090909	0.030026	0.285714	C1256741	C1256741	C1256741	C1256741=C0039730->C0002881->C0950123->C0027612->C0012674->*C1256741*<-C0060277<-C0015889<-C0684279<-C0021521<-C0007995
C0017887	C0025859	0.486168	0.563705	0.362211	0.480002	0.200000	0.053781	0.777778	C0007220	C0007220	C0007220	C0007220=C0017887->C0042402->*C0007220*<-C0025859<-C0003195
C0020517	C0025287	0.231203	0.514281	0.344852	0.409674	0.166667	0.049669	0.545455	C0012674	C0012674	C0012674	C0012674=C0020517->C0021053->*C0012674*<-C0025287<-C0027854<-C0027765
C0242706	C0076275	0.013427	0.375804	0.225567	0.055897	0.100000	0.028752	0.307692	C1256741	C1256741	C1256741	C1256741=C0242706->C0037090->C0037088->C0039058->C0012674->*C1256741*<-C0076275<-C0022947<-C0029224<-C0007995
C0001882	C0029456	0.000000	0.404365	0.323731	0.385347	0.111111	0.045087	0.428571	C0012674	C0012674	C0012674	C0012674=C0001882->C0026603->C0037088->C0039058->*C0012674*<-C0029456<-C0005944<-C0005940<-C0026857
C0009806	C0012373	0.015446	0.349966	0.239136	0.059377	0.090909	0.030597	0.285714	C1256741	C1256741	C1256741	C1256741=C0009806->C0037089->C0037088->C0039058->C0012674->*C1256741*<-C0012373<-C0005034<-C0019400<-C0019398<-C0007995
C0006840	C0026946	0.906602	0.812098	0.721401	0.917643	0.500000	0.278943	0.909091	C0026946	C0026946	C0026946	C0026946=C0006840->*C0026946
C0074554	C0016157	0.136905	0.404365	0.267101	0.109369	0.111111	0.034781	0.428571	C0007995	C0007995	C0007995	C0007995=C0074554->C0024027->C0027378->C0032458->C0032456->*C0007995*<-C0016157<-C0028908<-C0023779
C0009421	C0003129	0.000000	0.404365	0.380589	0.549554	0.111111	0.058507	0.555556	C0037088	C0037088	C0037088	C0037088=C0009421->C0041657->C0009792->C0525041->C0027854->*C0037088*<-C0003129<-C0003130<-C0037090
C0002962	C0858529	0.000000	0.000000	0.359559	0.000000	0.000000	0.000000	0.000000				
C0042384	C0009951	0.000000	0.436295	0.337878	0.401574	0.125000	0.048106	0.461538	C0012674	C0012674	C0012674	C0012674=C0042384->C0042373->C0007222->*C0012674*<-C0009951<-C0036572<-C0027854<-C0027765
C0039070	C0002333	0.000000	0.326379	0.223211	0.000000	0.083333	0.000000	0.153846	C0000000	C0000000	C0000000	C0000000=C0039070->C0041657->C0009792->C0525041->C0027854->C0422837->*C0000000*<-C0002333<-C0020592<-C1258063<-C0600511<-C0600512
C0018081	C0076275	0.014391	0.375804	0.226085	0.056026	0.100000	0.028821	0.307692	C1256741	C1256741	C1256741	C1256741=C0018081->C0036917->C0004623->C0004615->C0012674->*C1256741*<-C0076275<-C0022947<-C0029224<-C0007995
C0242706	C0076275	0.013427	0.375804	0.225567	0.055897	0.100000	0.028752	0.307692	C1256741	C1256741	C1256741	C1256741=C0242706->C0037090->C0037088->C0039058->C0012674->*C1256741*<-C0076275<-C0022947<-C0029224<-C0007995
